"Step","Feb25_23-32-25_trpo_rover_TRPO - Reward / Total reward (mean)","Feb25_23-32-25_trpo_rover_TRPO - Reward / Total reward (mean)__MIN","Feb25_23-32-25_trpo_rover_TRPO - Reward / Total reward (mean)__MAX"
"11969","1.2891062","1.2891062","1.2891062"
"11982","1.0685855","1.0685855","1.0685855"
"11999","1.4605263","1.4605263","1.4605263"
"12020","1.1265372","1.1265372","1.1265372"
"12041","1.2524239","1.2524239","1.2524239"
"12058","1.5586408","1.5586408","1.5586408"
"12079","1.1558692","1.1558692","1.1558692"
"12100","1.3959852","1.3959852","1.3959852"
"12117","1.5841072","1.5841072","1.5841072"
"12146","1.1626325","1.1626325","1.1626325"
"12159","1.317189","1.317189","1.317189"
"12176","0.926935","0.926935","0.926935"
"12197","1.3853077","1.3853077","1.3853077"
"12226","1.1688007","1.1688007","1.1688007"
"12235","1.1956503","1.1956503","1.1956503"
"12256","1.6156989","1.6156989","1.6156989"
"12277","1.2601606","1.2601606","1.2601606"
"12294","1.5287151","1.5287151","1.5287151"
"12323","1.0830706","1.0830706","1.0830706"
"12336","1.5847143","1.5847143","1.5847143"
"12361","1.6518307","1.6518307","1.6518307"
"12374","0.8977698","0.8977698","0.8977698"
"12403","1.5333436","1.5333436","1.5333436"
"12412","1.5741078","1.5741078","1.5741078"
"12433","1.419989","1.419989","1.419989"
"12454","1.2814839","1.2814839","1.2814839"
"12471","1.3830012","1.3830012","1.3830012"
"12492","1.0439339","1.0439339","1.0439339"
"12513","1.4266708","1.4266708","1.4266708"
"12538","1.2979054","1.2979054","1.2979054"
"12559","1.4080958","1.4080958","1.4080958"
"12580","1.3226436","1.3226436","1.3226436"
"12597","1.5377175","1.5377175","1.5377175"
"12618","1.2662368","1.2662368","1.2662368"
"12631","1.5930012","1.5930012","1.5930012"
"12648","1.164025","1.164025","1.164025"
"12669","1.6178119","1.6178119","1.6178119"
"12690","1.4464487","1.4464487","1.4464487"
"12715","1.3529942","1.3529942","1.3529942"
"12728","1.1552688","1.1552688","1.1552688"
"12757","1.5590688","1.5590688","1.5590688"
"12774","1.2089047","1.2089047","1.2089047"
"12795","1.319259","1.319259","1.319259"
"12808","1.3655566","1.3655566","1.3655566"
"12825","1.1890879","1.1890879","1.1890879"
"12854","1.0589612","1.0589612","1.0589612"
"12875","1.2117453","1.2117453","1.2117453"
"12892","1.1576328","1.1576328","1.1576328"
"12913","1.4841309","1.4841309","1.4841309"
"12926","1.5368721","1.5368721","1.5368721"
"12951","1.2406617","1.2406617","1.2406617"
"12964","1.4664688","1.4664688","1.4664688"
"12985","1.3785782","1.3785782","1.3785782"
"13002","0.8683653","0.8683653","0.8683653"
"13023","1.1361995","1.1361995","1.1361995"
"13052","1.3210055","1.3210055","1.3210055"
"13061","1.2979611","1.2979611","1.2979611"
"13090","1.3662009","1.3662009","1.3662009"
"13103","1.451137","1.451137","1.451137"
"13120","1.6347036","1.6347036","1.6347036"
"13149","1.0948162","1.0948162","1.0948162"
"13162","1.2754294","1.2754294","1.2754294"
"13187","1.3182012","1.3182012","1.3182012"
"13200","1.3737626","1.3737626","1.3737626"
"13221","1.5664417","1.5664417","1.5664417"
"13238","1.2608299","1.2608299","1.2608299"
"13259","1.0462093","1.0462093","1.0462093"
"13288","1.340751","1.340751","1.340751"
"13297","1.3670719","1.3670719","1.3670719"
"13326","1.5550681","1.5550681","1.5550681"
"13339","1.2702446","1.2702446","1.2702446"
"13364","1.2831374","1.2831374","1.2831374"
"13377","1.1690087","1.1690087","1.1690087"
"13398","1.0959718","1.0959718","1.0959718"
"13423","1.2117155","1.2117155","1.2117155"
"13444","1.3059893","1.3059893","1.3059893"
"13457","1.316272","1.316272","1.316272"
"13474","1.5052367","1.5052367","1.5052367"
"13495","1.2700189","1.2700189","1.2700189"
"13516","1.5276432","1.5276432","1.5276432"
"13533","1.4624213","1.4624213","1.4624213"
"13554","1.4265007","1.4265007","1.4265007"
"13583","1.4040263","1.4040263","1.4040263"
"13592","0.93775","0.93775","0.93775"
"13613","1.5860467","1.5860467","1.5860467"
"13642","1.6323836","1.6323836","1.6323836"
"13651","1.4082847","1.4082847","1.4082847"
"13672","1.4702585","1.4702585","1.4702585"
"13693","1.4120615","1.4120615","1.4120615"
"13718","1.5798986","1.5798986","1.5798986"
"13739","1.4170957","1.4170957","1.4170957"
"13760","1.3434532","1.3434532","1.3434532"
"13777","0.86834","0.86834","0.86834"
"13790","1.4785318","1.4785318","1.4785318"
"13819","1.6577009","1.6577009","1.6577009"
"13828","1.3328142","1.3328142","1.3328142"
"13849","1.1904659","1.1904659","1.1904659"
"13878","1.427053","1.427053","1.427053"
"13887","1.5330803","1.5330803","1.5330803"
"13908","1.3810965","1.3810965","1.3810965"
"13929","1.048061","1.048061","1.048061"
"13954","1.4099298","1.4099298","1.4099298"
"13975","1.4268376","1.4268376","1.4268376"
"13996","1.4209464","1.4209464","1.4209464"
"14013","1.5701367","1.5701367","1.5701367"
"14026","0.7145299","0.7145299","0.7145299"
"14047","1.4426025","1.4426025","1.4426025"
"14072","0.85967386","0.85967386","0.85967386"
"14093","1.665985","1.665985","1.665985"
"14106","1.1846052","1.1846052","1.1846052"
"14131","1.3727299","1.3727299","1.3727299"
"14144","1.4729704","1.4729704","1.4729704"
"14165","1.3715994","1.3715994","1.3715994"
"14182","1.4810777","1.4810777","1.4810777"
"14211","1.5412633","1.5412633","1.5412633"
"14232","1.0623467","1.0623467","1.0623467"
"14241","1.5886197","1.5886197","1.5886197"
"14262","1.4719064","1.4719064","1.4719064"
"14283","1.3809476","1.3809476","1.3809476"
"14300","1.3983651","1.3983651","1.3983651"
"14329","1.682678","1.682678","1.682678"
"14342","1.5094981","1.5094981","1.5094981"
"14359","1.5091255","1.5091255","1.5091255"
"14380","1.569778","1.569778","1.569778"
"14409","1.6571219","1.6571219","1.6571219"
"14418","0.92919344","0.92919344","0.92919344"
"14439","1.6649578","1.6649578","1.6649578"
"14460","1.2584265","1.2584265","1.2584265"
"14485","1.4621782","1.4621782","1.4621782"
"14498","1.445872","1.445872","1.445872"
"14519","1.1183608","1.1183608","1.1183608"
"14544","1.2682523","1.2682523","1.2682523"
"14557","1.443692","1.443692","1.443692"
"14578","1.281023","1.281023","1.281023"
"14603","1.511496","1.511496","1.511496"
"14616","1.4537405","1.4537405","1.4537405"
