"Step","Feb14_07-51-54_PPO - Episode / Total timesteps (mean)","Feb14_07-51-54_PPO - Episode / Total timesteps (mean)__MIN","Feb14_07-51-54_PPO - Episode / Total timesteps (mean)__MAX"
"12337","124.65735","124.65735","124.65735"
"12357","128.91325","128.91325","128.91325"
"12377","118.44449","118.44449","118.44449"
"12402","118.01831","118.01831","118.01831"
"12414","145.97752","145.97752","145.97752"
"12434","115.96462","115.96462","115.96462"
"12459","113.20863","113.20863","113.20863"
"12471","109.28262","109.28262","109.28262"
"12491","119.82005","119.82005","119.82005"
"12516","120.835236","120.835236","120.835236"
"12528","121.85022","121.85022","121.85022"
"12548","141.82063","141.82063","141.82063"
"12565","116.14151","116.14151","116.14151"
"12585","111.96013","111.96013","111.96013"
"12613","134.00293","134.00293","134.00293"
"12622","115.56587","115.56587","115.56587"
"12650","128.55109","128.55109","128.55109"
"12662","116.36717","116.36717","116.36717"
"12679","127.08455","127.08455","127.08455"
"12699","115.61803","115.61803","115.61803"
"12727","183.06839","183.06839","183.06839"
"12736","141.63445","141.63445","141.63445"
"12764","130.81622","130.81622","130.81622"
"12776","123.66696","123.66696","123.66696"
"12793","174.46062","174.46062","174.46062"
"12813","120.71495","120.71495","120.71495"
"12833","107.9197","107.9197","107.9197"
"12850","130.41165","130.41165","130.41165"
"12870","125.77341","125.77341","125.77341"
"12890","116.91276","116.91276","116.91276"
"12907","115.83272","115.83272","115.83272"
"12927","117.03914","117.03914","117.03914"
"12955","118.45155","118.45155","118.45155"
"12964","117.586205","117.586205","117.586205"
