"Step","Feb13_16-07-32_PPO - Episode / Total timesteps (mean)","Feb13_16-07-32_PPO - Episode / Total timesteps (mean)__MIN","Feb13_16-07-32_PPO - Episode / Total timesteps (mean)__MAX"
"13175","131.7398","131.7398","131.7398"
"13192","124.03475","124.03475","124.03475"
"13220","115.18214","115.18214","115.18214"
"13240","123.79519","123.79519","123.79519"
"13257","138.89594","138.89594","138.89594"
"13269","147.00296","147.00296","147.00296"
"13297","159.23683","159.23683","159.23683"
"13314","111.23535","111.23535","111.23535"
"13334","102.758316","102.758316","102.758316"
"13346","156.55582","156.55582","156.55582"
"13363","135.85362","135.85362","135.85362"
"13383","136.26706","136.26706","136.26706"
"13411","109.14811","109.14811","109.14811"
"13428","132.55615","132.55615","132.55615"
"13440","142.15097","142.15097","142.15097"
"13460","131.79054","131.79054","131.79054"
"13485","111.612595","111.612595","111.612595"
"13497","153.00159","153.00159","153.00159"
"13517","155.0284","155.0284","155.0284"
"13542","185.23196","185.23196","185.23196"
"13554","115.72958","115.72958","115.72958"
"13574","115.76169","115.76169","115.76169"
"13591","104.62854","104.62854","104.62854"
"13619","182.97926","182.97926","182.97926"
"13631","194.99054","194.99054","194.99054"
"13648","209.50313","209.50313","209.50313"
"13668","118.01071","118.01071","118.01071"
"13688","111.421974","111.421974","111.421974"
"13713","140.75774","140.75774","140.75774"
"13733","115.08345","115.08345","115.08345"
"13745","123.472755","123.472755","123.472755"
"13770","143.70512","143.70512","143.70512"
"13790","114.98801","114.98801","114.98801"
"13802","138.05486","138.05486","138.05486"
"13827","127.13121","127.13121","127.13121"
"13847","204.64674","204.64674","204.64674"
"13859","159.8866","159.8866","159.8866"
"13884","128.39154","128.39154","128.39154"
"13896","129.1695","129.1695","129.1695"
"13916","139.00664","139.00664","139.00664"
"13933","164.72504","164.72504","164.72504"
"13961","129.05644","129.05644","129.05644"
"13973","117.88972","117.88972","117.88972"
"13998","124.46195","124.46195","124.46195"
"14010","119.07625","119.07625","119.07625"
"14030","139.0654","139.0654","139.0654"
"14055","121.41018","121.41018","121.41018"
"14075","121.49983","121.49983","121.49983"
"14095","117.014534","117.014534","117.014534"
"14104","117.61141","117.61141","117.61141"
"14124","141.36848","141.36848","141.36848"
"14144","118.8692","118.8692","118.8692"
"14169","210.50797","210.50797","210.50797"
"14181","125.25263","125.25263","125.25263"
"14201","127.27588","127.27588","127.27588"
"14226","135.12634","135.12634","135.12634"
"14246","115.66071","115.66071","115.66071"
"14258","153.10696","153.10696","153.10696"
"14275","146.62067","146.62067","146.62067"
"14295","129.99062","129.99062","129.99062"
"14323","138.98","138.98","138.98"
"14340","116.240005","116.240005","116.240005"
"14352","140.9211","140.9211","140.9211"
"14372","144.43225","144.43225","144.43225"
"14389","112.82371","112.82371","112.82371"
"14409","175.53606","175.53606","175.53606"
"14437","127.35409","127.35409","127.35409"
"14446","123.11672","123.11672","123.11672"
"14474","119.65636","119.65636","119.65636"
"14494","126.8478","126.8478","126.8478"
"14511","113.119225","113.119225","113.119225"
"14531","123.88252","123.88252","123.88252"
"14543","150.10641","150.10641","150.10641"
"14560","134.83278","134.83278","134.83278"
"14580","117.22106","117.22106","117.22106"
"14608","145.6129","145.6129","145.6129"
