"Step","Feb25_09-46-53_trpo_rover_TRPO - Loss / Policy loss","Feb25_09-46-53_trpo_rover_TRPO - Loss / Policy loss__MIN","Feb25_09-46-53_trpo_rover_TRPO - Loss / Policy loss__MAX"
"13464","7.947286e-9","7.947286e-9","7.947286e-9"
"13502","3.973643e-9","3.973643e-9","3.973643e-9"
"13523","0","0","0"
"13561","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"13582","1.6887984e-8","1.6887984e-8","1.6887984e-8"
"13620","8.940697e-9","8.940697e-9","8.940697e-9"
"13641","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"13679","5.960465e-9","5.960465e-9","5.960465e-9"
"13700","0","0","0"
"13738","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"13759","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"13797","5.960465e-9","5.960465e-9","5.960465e-9"
"13818","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"13856","0","0","0"
"13877","3.973643e-9","3.973643e-9","3.973643e-9"
"13915","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"13936","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"13974","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"13995","1.7384689e-9","1.7384689e-9","1.7384689e-9"
"14033","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"14054","-4.967054e-10","-4.967054e-10","-4.967054e-10"
"14092","7.947286e-9","7.947286e-9","7.947286e-9"
"14113","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"14151","9.934108e-9","9.934108e-9","9.934108e-9"
"14172","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"14210","1.2914341e-8","1.2914341e-8","1.2914341e-8"
"14231","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"14269","6.9538757e-9","6.9538757e-9","6.9538757e-9"
"14290","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"14328","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"14349","1.192093e-8","1.192093e-8","1.192093e-8"
"14387","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"14408","9.934108e-9","9.934108e-9","9.934108e-9"
"14446","2.9802325e-9","2.9802325e-9","2.9802325e-9"
"14467","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"14505","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"14526","3.973643e-9","3.973643e-9","3.973643e-9"
"14564","0","0","0"
"14585","3.973643e-9","3.973643e-9","3.973643e-9"
"14623","-3.973643e-9","-3.973643e-9","-3.973643e-9"
