elapsed_s,r0_speed,r0_distance,r0_x,r0_y,r1_speed,r1_distance,r1_x,r1_y
1674.403,0.4696,47.5845,52.7889,94.0275,0.4922,14.3442,97.3056,85.834
1674.503,0.4461,47.5845,52.7889,94.0275,0.4676,14.3442,97.3056,85.834
1674.603,0.5004,47.4443,52.9178,94.128,0.5185,14.2024,97.4,85.9604
1674.703,0.4754,47.4443,52.9178,94.128,0.4925,14.2024,97.4,85.9604
1674.803,0.4516,47.4443,52.9178,94.128,0.4679,14.2024,97.4,85.9604
1674.903,0.429,47.4443,52.9178,94.128,0.4445,14.2024,97.4,85.9604
1675.003,0.4881,47.3159,53.0333,94.2419,0.5008,14.0528,97.4786,86.0981
1675.103,0.4637,47.3159,53.0333,94.2419,0.4758,14.0528,97.4786,86.0981
1675.203,0.4405,47.3159,53.0333,94.2419,0.452,14.0528,97.4786,86.0981
1675.303,0.4953,47.1824,53.1536,94.3601,0.496,13.9104,97.5375,86.2321
1675.403,0.4705,47.1824,53.1536,94.3601,0.4712,13.9104,97.5375,86.2321
1675.503,0.447,47.1824,53.1536,94.3601,0.4476,13.9104,97.5375,86.2321
1675.603,0.5144,47.04,53.2821,94.4861,0.5,13.7627,97.59,86.3727
1675.703,0.4887,47.04,53.2821,94.4861,0.475,13.7627,97.59,86.3727
1675.803,0.4642,47.04,53.2821,94.4861,0.4513,13.7627,97.59,86.3727
1675.903,0.441,47.04,53.2821,94.4861,0.4287,13.7627,97.59,86.3727
1676.003,0.5109,46.8855,53.424,94.6044,0.4898,13.6027,97.6407,86.5262
1676.103,0.4854,46.8855,53.424,94.6044,0.4653,13.6027,97.6407,86.5262
1676.203,0.4611,46.8855,53.424,94.6044,0.442,13.6027,97.6407,86.5262
1676.303,0.5294,46.7207,53.5785,94.7048,0.4971,13.4478,97.6825,86.6762
1676.403,0.5029,46.7207,53.5785,94.7048,0.4722,13.4478,97.6825,86.6762
1676.503,0.4777,46.7207,53.5785,94.7048,0.4486,13.4478,97.6825,86.6762
1676.603,0.5468,46.5496,53.7419,94.7838,0.5106,13.2849,97.7318,86.8329
1676.703,0.5195,46.5496,53.7419,94.7838,0.4851,13.2849,97.7318,86.8329
1676.804,0.4935,46.5496,53.7419,94.7838,0.4608,13.2849,97.7318,86.8329
1676.903,0.5373,46.416,53.8715,94.8264,0.5208,13.1208,97.7818,86.9908
1677.003,0.5105,46.416,53.8715,94.8264,0.4948,13.1208,97.7818,86.9908
1677.103,0.4849,46.416,53.8715,94.8264,0.47,13.1208,97.7818,86.9908
1677.203,0.5368,46.259,54.0254,94.8635,0.5229,12.9638,97.8305,87.1417
1677.303,0.51,46.259,54.0254,94.8635,0.4967,12.9638,97.8305,87.1417
1677.403,0.4845,46.259,54.0254,94.8635,0.4719,12.9638,97.8305,87.1417
1677.503,0.4603,46.259,54.0254,94.8635,0.4483,12.9638,97.8305,87.1417
1677.603,0.521,46.0938,54.1871,94.9043,0.5062,12.8063,97.8765,87.2937
1677.703,0.495,46.0938,54.1871,94.9043,0.4809,12.8063,97.8765,87.2937
1677.803,0.4702,46.0938,54.1871,94.9043,0.4569,12.8063,97.8765,87.2937
1677.903,0.5172,46.0938,54.3322,94.9587,0.5038,12.8063,97.9223,87.4402
1678.003,0.4913,45.9436,54.3322,94.9587,0.4787,12.6542,97.9223,87.4402
1678.103,0.4668,45.9436,54.3322,94.9587,0.4547,12.6542,97.9223,87.4402
1678.203,0.4434,45.9436,54.3322,94.9587,0.432,12.6542,97.9223,87.4402
1678.303,0.492,45.8104,54.4591,95.0245,0.4858,12.5027,97.963,87.587
1678.403,0.4674,45.8104,54.4591,95.0245,0.4615,12.5027,97.963,87.587
1678.503,0.4441,45.8104,54.4591,95.0245,0.4385,12.5027,97.963,87.587
1678.603,0.5209,45.6582,54.6023,95.1169,0.5027,12.355,97.9972,87.7311
1678.703,0.4948,45.6582,54.6023,95.1169,0.4776,12.355,97.9972,87.7311
1678.803,0.4701,45.6582,54.6023,95.1169,0.4537,12.355,97.9972,87.7311
1678.903,0.5464,45.4854,54.7638,95.2333,0.5045,12.2089,98.0295,87.8738
1679.003,0.5191,45.4854,54.7638,95.2333,0.4792,12.2089,98.0295,87.8738
1679.103,0.4931,45.4854,54.7638,95.2333,0.4553,12.2089,98.0295,87.8738
1679.203,0.5734,45.3169,54.9218,95.3446,0.5147,12.0573,98.0573,88.0229
1679.305,0.5448,45.3169,54.9218,95.3446,0.489,12.0573,98.0573,88.0229
1679.403,0.5175,45.3169,54.9218,95.3446,0.4646,12.0573,98.0573,88.0229
1679.503,0.4916,45.3169,54.9218,95.3446,0.4413,12.0573,98.0573,88.0229
1679.603,0.5755,45.1429,55.0862,95.4499,0.5059,11.9013,98.0807,88.1771
1679.703,0.5468,45.1429,55.0862,95.4499,0.4806,11.9013,98.0807,88.1771
1679.803,0.5194,45.1429,55.0862,95.4499,0.4566,11.9013,98.0807,88.1771
1679.903,0.5908,44.9647,55.2558,95.5456,0.5141,11.7405,98.1005,88.3368
1680.003,0.5613,44.9647,55.2558,95.5456,0.4884,11.7405,98.1005,88.3368
1680.103,0.5332,44.9647,55.2558,95.5456,0.4639,11.7405,98.1005,88.3368
1680.203,0.5066,44.9647,55.2558,95.5456,0.4407,11.7405,98.1005,88.3368
1680.303,0.5764,44.7848,55.4289,95.6247,0.496,11.5861,98.1164,88.4907
1680.403,0.5476,44.7848,55.4289,95.6247,0.4712,11.5861,98.1164,88.4907
1680.503,0.5202,44.7848,55.4289,95.6247,0.4477,11.5861,98.1164,88.4907
1680.603,0.5841,44.5977,55.6105,95.6899,0.4938,11.44,98.1249,88.6374
1680.703,0.5549,44.5977,55.6105,95.6899,0.4691,11.44,98.1249,88.6374
1680.803,0.5272,44.5977,55.6105,95.6899,0.4456,11.44,98.1249,88.6374
1680.903,0.5962,44.4145,55.7879,95.7599,0.5,11.2888,98.1256,88.7906
1681.003,0.5664,44.4145,55.7879,95.7599,0.475,11.2888,98.1256,88.7906
1681.103,0.5381,44.4145,55.7879,95.7599,0.4513,11.2888,98.1256,88.7906
1681.203,0.5961,44.4145,55.9603,95.8366,0.4973,11.2888,98.1209,88.9425
1681.303,0.5663,44.2358,55.9603,95.8366,0.4725,11.1399,98.1209,88.9425
1681.403,0.5379,44.2358,55.9603,95.8366,0.4488,11.1399,98.1209,88.9425
1681.503,0.511,44.2358,55.9603,95.8366,0.4264,11.1399,98.1209,88.9425
1681.603,0.5745,44.0632,56.1265,95.9135,0.4744,11.0006,98.1139,89.085
1681.703,0.5458,44.0632,56.1265,95.9135,0.4507,11.0006,98.1139,89.085
1681.803,0.5185,44.0632,56.1265,95.9135,0.4281,11.0006,98.1139,89.085
1681.903,0.4926,44.0632,56.1265,95.9135,0.4067,11.0006,98.1139,89.085
1682.003,0.5579,43.8886,56.2963,95.9741,0.4605,10.8556,98.1091,89.2331
1682.103,0.53,43.8886,56.2963,95.9741,0.4375,10.8556,98.1091,89.2331
1682.203,0.5035,43.8886,56.2963,95.9741,0.4156,10.8556,98.1091,89.2331
1682.303,0.5676,43.7137,56.4674,96.0249,0.4671,10.7134,98.1089,89.3775
1682.403,0.5393,43.7137,56.4674,96.0249,0.4437,10.7134,98.1089,89.3775
1682.503,0.5123,43.7137,56.4674,96.0249,0.4215,10.7134,98.1089,89.3775
1682.603,0.5858,43.5332,56.6455,96.0598,0.4805,10.5687,98.1119,89.5241
1682.703,0.5565,43.5332,56.6455,96.0598,0.4565,10.5687,98.1119,89.5241
1682.803,0.5287,43.5332,56.6455,96.0598,0.4337,10.5687,98.1119,89.5241
1682.903,0.5878,43.3615,56.8171,96.067,0.4956,10.4026,98.1169,89.692
1683.003,0.5584,43.3615,56.8171,96.067,0.4709,10.4026,98.1169,89.692
1683.103,0.5305,43.3615,56.8171,96.067,0.4473,10.4026,98.1169,89.692
1683.203,0.578,43.2058,56.9755,96.045,0.505,10.2311,98.1264,89.8647
1683.303,0.5491,43.2058,56.9755,96.045,0.4798,10.2311,98.1264,89.8647
1683.403,0.5217,43.2058,56.9755,96.045,0.4558,10.2311,98.1264,89.8647
1683.503,0.4956,43.2058,56.9755,96.045,0.433,10.2311,98.1264,89.8647
1683.603,0.5534,43.0542,57.1325,95.9931,0.4906,10.0736,98.1384,90.0228
1683.703,0.5257,43.0542,57.1325,95.9931,0.4661,10.0736,98.1384,90.0228
1683.803,0.4995,43.0542,57.1325,95.9931,0.4428,10.0736,98.1384,90.0228
1683.903,0.5521,42.9065,57.2865,95.9317,0.4887,9.9286,98.1577,90.1666
1684.003,0.5245,42.9065,57.2865,95.9317,0.4642,9.9286,98.1577,90.1666
1684.103,0.4982,42.9065,57.2865,95.9317,0.441,9.9286,98.1577,90.1666
1684.203,0.566,42.7414,57.4583,95.8679,0.4924,9.7836,98.1815,90.3098
1684.303,0.5377,42.7414,57.4583,95.8679,0.4677,9.7836,98.1815,90.3098
1684.403,0.5108,42.7414,57.4583,95.8679,0.4444,9.7836,98.1815,90.3098
1684.503,0.5821,42.5674,57.6377,95.8195,0.4957,9.6423,98.2086,90.4483
1684.603,0.553,42.5674,57.6377,95.8195,0.4709,9.6423,98.2086,90.4483
1684.703,0.5254,42.5674,57.6377,95.8195,0.4474,9.6423,98.2086,90.4483
1684.803,0.4991,42.5674,57.6377,95.8195,0.425,9.6423,98.2086,90.4483
1684.903,0.5615,42.3944,57.8134,95.8002,0.4724,9.5033,98.239,90.5841
1685.003,0.5334,42.3944,57.8134,95.8002,0.4488,9.5033,98.239,90.5841
1685.103,0.5067,42.3944,57.8134,95.8002,0.4264,9.5033,98.239,90.5841
1685.203,0.4814,42.3944,57.8134,95.8002,0.405,9.5033,98.239,90.5841
1685.303,0.5483,42.213,57.9932,95.8265,0.459,9.3552,98.2679,90.7293
1685.403,0.5209,42.213,57.9932,95.8265,0.436,9.3552,98.2679,90.7293
1685.503,0.4949,42.213,57.9932,95.8265,0.4142,9.3552,98.2679,90.7293
1685.603,0.553,42.0433,58.1567,95.8976,0.4607,9.2089,98.2839,90.8753
1685.703,0.5254,42.0433,58.1567,95.8976,0.4377,9.2089,98.2839,90.8753
1685.803,0.4991,42.0433,58.1567,95.8976,0.4158,9.2089,98.2839,90.8753
1685.903,0.554,41.903,58.2889,95.9893,0.4656,9.0682,98.2892,91.0175
1686.003,0.5263,41.903,58.2889,95.9893,0.4423,9.0682,98.2892,91.0175
1686.103,0.5,41.903,58.2889,95.9893,0.4202,9.0682,98.2892,91.0175
1686.203,0.5613,41.7731,58.4087,96.1053,0.476,8.9239,98.2845,91.1654
1686.303,0.5333,41.7731,58.4087,96.1053,0.4522,8.9239,98.2845,91.1654
1686.403,0.5066,41.7731,58.4087,96.1053,0.4295,8.9239,98.2845,91.1654
1686.503,0.4813,41.7731,58.4087,96.1053,0.4081,8.9239,98.2845,91.1654
1686.603,0.5504,41.6464,58.5225,96.2525,0.4602,8.7846,98.2734,91.3097
1686.703,0.5229,41.6464,58.5225,96.2525,0.4372,8.7846,98.2734,91.3097
1686.803,0.4967,41.6464,58.5225,96.2525,0.4153,8.7846,98.2734,91.3097
1686.903,0.5671,41.5255,58.6303,96.4101,0.4695,8.6409,98.2618,91.4587
1687.003,0.5388,41.5255,58.6303,96.4101,0.446,8.6409,98.2618,91.4587
1687.103,0.5118,41.5255,58.6303,96.4101,0.4237,8.6409,98.2618,91.4587
1687.203,0.5727,41.4005,58.7441,96.5492,0.4752,8.4976,98.2462,91.6083
1687.303,0.5441,41.4005,58.7441,96.5492,0.4515,8.4976,98.2462,91.6083
1687.403,0.5169,41.4005,58.7441,96.5492,0.4289,8.4976,98.2462,91.6083
1687.503,0.491,41.4005,58.7441,96.5492,0.4075,8.4976,98.2462,91.6083
1687.603,0.5544,41.249,58.8876,96.6537,0.4637,8.3495,98.2337,91.7625
1687.703,0.5267,41.249,58.8876,96.6537,0.4405,8.3495,98.2337,91.7625
1687.803,0.5004,41.249,58.8876,96.6537,0.4185,8.3495,98.2337,91.7625
1687.903,0.5619,41.0868,59.0448,96.7242,0.476,8.1967,98.2345,91.9188
1688.003,0.5338,41.0868,59.0448,96.7242,0.4522,8.1967,98.2345,91.9188
1688.103,0.5071,41.0868,59.0448,96.7242,0.4296,8.1967,98.2345,91.9188
1688.204,0.4817,41.0868,59.0448,96.7242,0.4081,8.1967,98.2345,91.9188
1688.303,0.5469,40.9198,59.2083,96.7759,0.4685,8.0415,98.2434,92.0758
1688.403,0.5195,40.9198,59.2083,96.7759,0.445,8.0415,98.2434,92.0758
1688.503,0.4935,40.9198,59.2083,96.7759,0.4228,8.0415,98.2434,92.0758
1688.603,0.5533,40.7575,59.3683,96.8122,0.4836,7.8827,98.2629,92.2341
1688.703,0.5256,40.7575,59.3683,96.8122,0.4594,7.8827,98.2629,92.2341
1688.803,0.4993,40.7575,59.3683,96.8122,0.4364,7.8827,98.2629,92.2341
1688.903,0.4744,40.7575,59.3683,96.8122,0.4146,7.8827,98.2629,92.2341
1689.003,0.5361,40.5727,59.5512,96.8443,0.4688,7.7202,98.2922,92.3941
1689.103,0.5093,40.5727,59.5512,96.8443,0.4454,7.7202,98.2922,92.3941
1689.203,0.4838,40.5727,59.5512,96.8443,0.4231,7.7202,98.2922,92.3941
1689.303,0.5601,40.3726,59.7502,96.8657,0.4803,7.5644,98.3238,92.5468
1689.403,0.532,40.3726,59.7502,96.8657,0.4563,7.5644,98.3238,92.5468
1689.503,0.5054,40.3726,59.7502,96.8657,0.4335,7.5644,98.3238,92.5468
1689.603,0.4802,40.3726,59.7502,96.8657,0.4118,7.5644,98.3238,92.5468
1689.703,0.5547,40.1768,59.9457,96.8778,0.4709,7.4061,98.3593,92.701
1689.803,0.527,40.1768,59.9457,96.8778,0.4474,7.4061,98.3593,92.701
1689.903,0.5007,40.1768,59.9457,96.8778,0.425,7.4061,98.3593,92.701
1690.003,0.5799,39.982,60.1416,96.8707,0.4807,7.2617,98.3949,92.841
1690.103,0.5509,39.982,60.1416,96.8707,0.4567,7.2617,98.3949,92.841
1690.203,0.5233,39.982,60.1416,96.8707,0.4338,7.2617,98.3949,92.841
1690.303,0.5892,39.7813,60.3439,96.8577,0.4787,7.1154,98.4304,92.983
1690.403,0.5597,39.7813,60.3439,96.8577,0.4547,7.1154,98.4304,92.983
1690.503,0.5318,39.7813,60.3439,96.8577,0.432,7.1154,98.4304,92.983
1690.603,0.5052,39.7813,60.3439,96.8577,0.4104,7.1154,98.4304,92.983
1690.703,0.5836,39.5758,60.5508,96.8467,0.4675,6.9602,98.4683,93.1335
1690.803,0.5544,39.5758,60.5508,96.8467,0.4441,6.9602,98.4683,93.1335
1690.903,0.5267,39.5758,60.5508,96.8467,0.4219,6.9602,98.4683,93.1335
1691.003,0.6117,39.3829,60.7437,96.8538,0.4961,6.7973,98.502,93.293
1691.103,0.5811,39.3829,60.7437,96.8538,0.4713,6.7973,98.502,93.293
1691.203,0.552,39.3829,60.7437,96.8538,0.4477,6.7973,98.502,93.293
1691.303,0.617,39.1898,60.9363,96.8683,0.5047,6.6321,98.5368,93.4544
1691.403,0.5862,39.1898,60.9363,96.8683,0.4795,6.6321,98.5368,93.4544
1691.503,0.5569,39.1898,60.9363,96.8683,0.4555,6.6321,98.5368,93.4544
1691.603,0.529,39.1898,60.9363,96.8683,0.4327,6.6321,98.5368,93.4544
1691.703,0.5999,38.989,61.1373,96.8734,0.4887,6.4718,98.5678,93.6117
1691.803,0.5699,38.989,61.1373,96.8734,0.4643,6.4718,98.5678,93.6117
1691.903,0.5414,38.989,61.1373,96.8734,0.4411,6.4718,98.5678,93.6117
1692.003,0.5143,38.989,61.1373,96.8734,0.419,6.4718,98.5678,93.6117
1692.103,0.5929,38.7788,61.3487,96.8673,0.4771,6.3119,98.5987,93.7688
1692.203,0.5633,38.7788,61.3487,96.8673,0.4532,6.3119,98.5987,93.7688
1692.303,0.5351,38.7788,61.3487,96.8673,0.4306,6.3119,98.5987,93.7688
1692.403,0.6211,38.5832,61.5471,96.84,0.5015,6.1473,98.6248,93.9316
1692.503,0.59,38.5832,61.5471,96.84,0.4765,6.1473,98.6248,93.9316
1692.603,0.5605,38.5832,61.5471,96.84,0.4526,6.1473,98.6248,93.9316
1692.703,0.6194,38.4033,61.732,96.7849,0.5079,5.975,98.6545,94.1016
1692.803,0.5885,38.4033,61.732,96.7849,0.4825,5.975,98.6545,94.1016
1692.903,0.559,38.4033,61.732,96.7849,0.4584,5.975,98.6545,94.1016
1693.003,0.5311,38.4033,61.732,96.7849,0.4354,5.975,98.6545,94.1016
1693.103,0.5969,38.2294,61.9127,96.7114,0.4958,5.804,98.6777,94.2718
1693.203,0.5671,38.2294,61.9127,96.7114,0.471,5.804,98.6777,94.2718
1693.303,0.5387,38.2294,61.9127,96.7114,0.4475,5.804,98.6777,94.2718
1693.403,0.6173,38.0536,62.0968,96.6208,0.5088,5.6409,98.7002,94.4341
1693.503,0.5864,38.0536,62.0968,96.6208,0.4833,5.6409,98.7002,94.4341
1693.603,0.5571,38.0536,62.0968,96.6208,0.4592,5.6409,98.7002,94.4341
1693.703,0.5292,38.0536,62.0968,96.6208,0.4362,5.6409,98.7002,94.4341
1693.803,0.6079,37.8814,62.279,96.5168,0.4997,5.4719,98.7263,94.6016
1693.903,0.5775,37.8814,62.279,96.5168,0.4747,5.4719,98.7263,94.6016
1694.003,0.5487,37.8814,62.279,96.5168,0.451,5.4719,98.7263,94.6016
1694.103,0.6174,37.7074,62.4619,96.4271,0.5093,5.3015,98.7503,94.7711
1694.203,0.5865,37.7074,62.4619,96.4271,0.4839,5.3015,98.7503,94.7711
1694.303,0.5572,37.7074,62.4619,96.4271,0.4597,5.3015,98.7503,94.7711
1694.403,0.6277,37.5341,62.6434,96.3479,0.5207,5.1329,98.7802,94.9374
1694.503,0.5963,37.5341,62.6434,96.3479,0.4946,5.1329,98.7802,94.9374
1694.603,0.5665,37.5341,62.6434,96.3479,0.4699,5.1329,98.7802,94.9374
1694.703,0.5382,37.5341,62.6434,96.3479,0.4464,5.1329,98.7802,94.9374
1694.803,0.6099,37.3532,62.8309,96.2884,0.5097,4.9623,98.8145,95.1046
1694.903,0.5794,37.3532,62.8309,96.2884,0.4842,4.9623,98.8145,95.1046
1695.003,0.5504,37.3532,62.8309,96.2884,0.46,4.9623,98.8145,95.1046
1695.103,0.6234,37.1554,63.0336,96.2486,0.523,4.7856,98.8525,95.2772
1695.203,0.5922,37.1554,63.0336,96.2486,0.4968,4.7856,98.8525,95.2772
1695.303,0.5626,37.1554,63.0336,96.2486,0.472,4.7856,98.8525,95.2772
1695.403,0.5345,37.1554,63.0336,96.2486,0.4484,4.7856,98.8525,95.2772
1695.503,0.61,36.9551,63.2367,96.2301,0.5224,4.593,98.8882,95.4669
1695.603,0.5795,36.9551,63.2367,96.2301,0.4963,4.593,98.8882,95.4669
1695.703,0.5505,36.9551,63.2367,96.2301,0.4715,4.593,98.8882,95.4669
1695.803,0.6273,36.7608,63.4323,96.2274,0.5516,4.3996,98.9198,95.6583
1695.903,0.5959,36.7608,63.4323,96.2274,0.524,4.3996,98.9198,95.6583
1696.003,0.5661,36.7608,63.4323,96.2274,0.4978,4.3996,98.9198,95.6583
1696.103,0.6305,36.5619,63.6321,96.2288,0.5581,4.2176,98.9404,95.841
1696.203,0.599,36.5619,63.6321,96.2288,0.5302,4.2176,98.9404,95.841
1696.303,0.569,36.5619,63.6321,96.2288,0.5037,4.2176,98.9404,95.841
1696.403,0.5406,36.5619,63.6321,96.2288,0.4785,4.2176,98.9404,95.841
1696.503,0.6159,36.3579,63.8366,96.234,0.5448,4.0405,98.9552,96.0203
1696.603,0.5851,36.3579,63.8366,96.234,0.5175,4.0405,98.9552,96.0203
1696.703,0.5559,36.3579,63.8366,96.234,0.4917,4.0405,98.9552,96.0203
1696.803,0.6272,36.1611,64.0344,96.2342,0.5569,3.8638,98.9723,96.1988
1696.903,0.5959,36.1611,64.0344,96.2342,0.5291,3.8638,98.9723,96.1988
1697.003,0.5661,36.1611,64.0344,96.2342,0.5026,3.8638,98.9723,96.1988
1697.103,0.6258,35.9646,64.2331,96.2229,0.5588,3.6836,98.9872,96.3819
1697.204,0.5945,35.9646,64.2331,96.2229,0.5308,3.6836,98.9872,96.3819
1697.303,0.5648,35.9646,64.2331,96.2229,0.5043,3.6836,98.9872,96.3819
1697.403,0.5366,35.9646,64.2331,96.2229,0.4791,3.6836,98.9872,96.3819
1697.503,0.6081,35.7688,64.4318,96.205,0.5437,3.5083,98.9966,96.5619
1697.603,0.5777,35.7688,64.4318,96.205,0.5166,3.5083,98.9966,96.5619
1697.703,0.5488,35.7688,64.4318,96.205,0.4907,3.5083,98.9966,96.5619
1697.803,0.6216,35.5744,64.6296,96.1833,0.5523,3.3423,99.0054,96.7329
1697.903,0.5905,35.5744,64.6296,96.1833,0.5246,3.3423,99.0054,96.7329
1698.003,0.561,35.5744,64.6296,96.1833,0.4984,3.3423,99.0054,96.7329
1698.103,0.5329,35.5744,64.6296,96.1833,0.4735,3.3423,99.0054,96.7329
1698.203,0.6034,35.3822,64.8241,96.1714,0.5363,3.1741,99.0121,96.9073
1698.303,0.5733,35.3822,64.8241,96.1714,0.5095,3.1741,99.0121,96.9073
1698.403,0.5446,35.3822,64.8241,96.1714,0.484,3.1741,99.0121,96.9073
1698.503,0.6012,35.1936,65.0136,96.1741,0.5379,3.0082,99.0097,97.0835
1698.603,0.5712,35.1936,65.0136,96.1741,0.511,3.0082,99.0097,97.0835
1698.703,0.5426,35.1936,65.0136,96.1741,0.4854,3.0082,99.0097,97.0835
1698.803,0.5155,35.1936,65.0136,96.1741,0.4612,3.0082,99.0097,97.0835
1698.903,0.5806,35.0111,65.1957,96.1869,0.5323,2.8289,99.0105,97.2739
1699.003,0.5516,35.0111,65.1957,96.1869,0.5057,2.8289,99.0105,97.2739
1699.103,0.524,35.0111,65.1957,96.1869,0.4804,2.8289,99.0105,97.2739
1699.203,0.6085,34.8224,65.383,96.2105,0.5781,2.6333,99.0166,97.4816
1699.303,0.5781,34.8224,65.383,96.2105,0.5492,2.6333,99.0166,97.4816
1699.403,0.5492,34.8224,65.383,96.2105,0.5217,2.6333,99.0166,97.4816
1699.503,0.6111,34.6278,65.5744,96.25,0.5913,2.4355,99.0311,97.6901
1699.603,0.5806,34.6278,65.5744,96.25,0.5618,2.4355,99.0311,97.6901
1699.703,0.5515,34.6278,65.5744,96.25,0.5337,2.4355,99.0311,97.6901
1699.803,0.5239,34.6278,65.5744,96.25,0.507,2.4355,99.0311,97.6901
1699.903,0.6016,34.4203,65.7763,96.3135,0.5789,2.247,99.0536,97.8868
1700.003,0.5715,34.4203,65.7763,96.3135,0.55,2.247,99.0536,97.8868
1700.103,0.5429,34.4203,65.7763,96.3135,0.5225,2.247,99.0536,97.8868
1700.203,0.622,34.2182,65.9706,96.3994,0.5886,2.0695,99.0869,98.0678
1700.303,0.5909,34.2182,65.9706,96.3994,0.5591,2.0695,99.0869,98.0678
1700.403,0.5614,34.2182,65.9706,96.3994,0.5312,2.0695,99.0869,98.0678
1700.503,0.5333,34.2182,65.9706,96.3994,0.5046,2.0695,99.0869,98.0678
1700.603,0.6095,34.0276,66.1528,96.491,0.5708,1.8908,99.1401,98.2412
1700.703,0.579,34.0276,66.1528,96.491,0.5422,1.8908,99.1401,98.2412
1700.803,0.5501,34.0276,66.1528,96.491,0.5151,1.8908,99.1401,98.2412
1700.903,0.6049,33.8489,66.3234,96.581,1.838,35.8633,102.0034,96.913
1701.003,0.5747,33.8489,66.3234,96.581,1.7461,35.8633,102.0034,96.913
1701.103,0.546,33.8489,66.3234,96.581,1.6588,35.8633,102.0034,96.913
1701.203,0.617,33.6673,66.4968,96.6735,1.581,35.854,101.9998,96.9035
1701.303,0.5861,33.6673,66.4968,96.6735,1.5019,35.854,101.9998,96.9035
1701.403,0.5568,33.6673,66.4968,96.6735,1.4268,35.854,101.9998,96.9035
1701.503,0.529,33.6673,66.4968,96.6735,1.3555,35.854,101.9998,96.9035
1701.603,0.6076,33.4734,66.6826,96.7671,1.2926,35.8449,101.9961,96.8944
1701.703,0.5772,33.4734,66.6826,96.7671,1.228,35.8449,101.9961,96.8944
1701.803,0.5483,33.4734,66.6826,96.7671,1.1666,35.8449,101.9961,96.8944
1701.903,0.6148,33.278,66.8723,96.8367,1.1462,35.8888,101.9779,96.9733
1702.003,0.5841,33.278,66.8723,96.8367,1.0889,35.8888,101.9779,96.9733
1702.103,0.5549,33.278,66.8723,96.8367,1.0345,35.8888,101.9779,96.9733
1702.203,0.5271,33.278,66.8723,96.8367,0.9827,35.8888,101.9779,96.9733
1702.303,0.5972,33.0867,67.0605,96.8796,1.0154,36.0346,102.0257,97.1296
1702.403,0.5673,33.0867,67.0605,96.8796,0.9646,36.0346,102.0257,97.1296
1702.503,0.539,33.0867,67.0605,96.8796,0.9164,36.0346,102.0257,97.1296
1702.603,0.6156,32.9024,67.2436,96.9008,0.9646,36.1728,102.0534,97.2947
1702.703,0.5848,32.9024,67.2436,96.9008,0.9164,36.1728,102.0534,97.2947
1702.803,0.5556,32.9024,67.2436,96.9008,0.8706,36.1728,102.0534,97.2947
1702.903,0.6183,32.7127,67.4335,96.9073,0.9097,36.2984,102.0536,97.4683
1703.003,0.5874,32.7127,67.4335,96.9073,0.8642,36.2984,102.0536,97.4683
1703.103,0.558,32.7127,67.4335,96.9073,0.821,36.2984,102.0536,97.4683
1703.203,0.5301,32.7127,67.4335,96.9073,0.78,36.2984,102.0536,97.4683
1703.303,0.6067,32.5086,67.6392,96.8996,0.8194,36.3909,102.0257,97.6221
1703.403,0.5763,32.5086,67.6392,96.8996,0.7784,36.3909,102.0257,97.6221
1703.503,0.5475,32.5086,67.6392,96.8996,0.7395,36.3909,102.0257,97.6221
1703.603,0.6129,32.3034,67.8468,96.8837,0.7759,36.4671,101.9714,97.7779
1703.703,0.5823,32.3034,67.8468,96.8837,0.7371,36.4671,101.9714,97.7779
1703.803,0.5531,32.3034,67.8468,96.8837,0.7003,36.4671,101.9714,97.7779
1703.903,0.6278,32.102,68.0513,96.861,0.7494,36.524,101.8934,97.9286
1704.003,0.5964,32.102,68.0513,96.861,0.7119,36.524,101.8934,97.9286
1704.103,0.5665,32.102,68.0513,96.861,0.6763,36.524,101.8934,97.9286
1704.204,0.5382,32.102,68.0513,96.861,0.6425,36.524,101.8934,97.9286
1704.303,0.6092,31.9127,68.244,96.835,0.6948,36.5456,101.786,98.0574
1704.403,0.5787,31.9127,68.244,96.835,0.66,36.5456,101.786,98.0574
1704.503,0.5498,31.9127,68.244,96.835,0.627,36.5456,101.786,98.0574
1704.603,0.6176,31.7202,68.4405,96.8036,0.6743,36.5399,101.661,98.1642
1704.703,0.5867,31.7202,68.4405,96.8036,0.6406,36.5399,101.661,98.1642
1704.803,0.5574,31.7202,68.4405,96.8036,0.6086,36.5399,101.661,98.1642
1704.903,0.6334,31.519,68.6453,96.7766,0.6579,36.5091,101.5249,98.2462
1705.003,0.6018,31.519,68.6453,96.7766,0.625,36.5091,101.5249,98.2462
1705.103,0.5717,31.519,68.6453,96.7766,0.5938,36.5091,101.5249,98.2462
1705.203,0.5431,31.519,68.6453,96.7766,0.5641,36.5091,101.5249,98.2462
1705.303,0.6196,31.317,68.8502,96.7589,0.6133,36.4511,101.3803,98.2985
1705.403,0.5886,31.317,68.8502,96.7589,0.5826,36.4511,101.3803,98.2985
1705.503,0.5592,31.317,68.8502,96.7589,0.5535,36.4511,101.3803,98.2985
1705.603,0.6215,31.1281,69.0395,96.7633,0.5953,36.3714,101.2361,98.3206
1705.703,0.5904,31.1281,69.0395,96.7633,0.5655,36.3714,101.2361,98.3206
1705.803,0.5609,31.1281,69.0395,96.7633,0.5372,36.3714,101.2361,98.3206
