"Step","Feb25_23-32-25_trpo_rover_TRPO - Loss / Policy loss","Feb25_23-32-25_trpo_rover_TRPO - Loss / Policy loss__MIN","Feb25_23-32-25_trpo_rover_TRPO - Loss / Policy loss__MAX"
"13271","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"13309","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"13330","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"13368","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"13389","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"13427","1.192093e-8","1.192093e-8","1.192093e-8"
"13448","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"13486","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"13507","7.947286e-9","7.947286e-9","7.947286e-9"
"13545","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"13566","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"13604","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"13625","-3.1789146e-8","-3.1789146e-8","-3.1789146e-8"
"13663","-9.934108e-10","-9.934108e-10","-9.934108e-10"
"13684","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"13722","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"13743","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"13781","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"13802","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"13840","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"13861","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"13899","0","0","0"
"13920","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"13958","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"13979","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"14017","5.960465e-9","5.960465e-9","5.960465e-9"
"14038","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"14076","3.973643e-9","3.973643e-9","3.973643e-9"
"14097","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"14135","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"14156","7.947286e-9","7.947286e-9","7.947286e-9"
"14194","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"14215","9.934108e-10","9.934108e-10","9.934108e-10"
"14253","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"14274","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"14312","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"14333","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"14371","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"14392","1.5894573e-8","1.5894573e-8","1.5894573e-8"
"14430","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"14451","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"14489","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"14510","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"14548","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"14569","-1.4901161e-8","-1.4901161e-8","-1.4901161e-8"
"14607","-2.6822091e-8","-2.6822091e-8","-2.6822091e-8"
"14628","-3.973643e-9","-3.973643e-9","-3.973643e-9"
