"Step","Feb12_14-13-59_PPO - Reward / Total reward (mean)","Feb12_14-13-59_PPO - Reward / Total reward (mean)__MIN","Feb12_14-13-59_PPO - Reward / Total reward (mean)__MAX"
"11393","0.7000419","0.7000419","0.7000419"
"11413","0.6444171","0.6444171","0.6444171"
"11430","1.1493226","1.1493226","1.1493226"
"11450","0.8231266","0.8231266","0.8231266"
"11462","0.41079798","0.41079798","0.41079798"
"11487","0.8147784","0.8147784","0.8147784"
"11499","0.10312368","0.10312368","0.10312368"
"11527","0.36665663","0.36665663","0.36665663"
"11536","0.21064296","0.21064296","0.21064296"
"11564","0.3566212","0.3566212","0.3566212"
"11584","0.12462643","0.12462643","0.12462643"
"11593","0.61040074","0.61040074","0.61040074"
"11621","0.8067076","0.8067076","0.8067076"
"11641","0.89844865","0.89844865","0.89844865"
"11650","0.9585889","0.9585889","0.9585889"
"11678","0.91245085","0.91245085","0.91245085"
"11690","1.0410672","1.0410672","1.0410672"
"11715","0.85251534","0.85251534","0.85251534"
"11735","0.59708196","0.59708196","0.59708196"
"11755","1.0559161","1.0559161","1.0559161"
"11772","0.93747365","0.93747365","0.93747365"
"11784","1.221681","1.221681","1.221681"
"11812","0.35061315","0.35061315","0.35061315"
"11829","1.1698569","1.1698569","1.1698569"
"11841","0.8138731","0.8138731","0.8138731"
"11869","0.7831431","0.7831431","0.7831431"
"11886","0.48272705","0.48272705","0.48272705"
"11898","0.78830826","0.78830826","0.78830826"
"11926","1.0087386","1.0087386","1.0087386"
"11943","0.6723717","0.6723717","0.6723717"
"11963","0.713057","0.713057","0.713057"
"11983","0.18793964","0.18793964","0.18793964"
"12000","0.77998126","0.77998126","0.77998126"
"12020","0.78734463","0.78734463","0.78734463"
"12040","0.9142575","0.9142575","0.9142575"
"12057","0.87899137","0.87899137","0.87899137"
"12077","0.5378003","0.5378003","0.5378003"
"12097","1.1274717","1.1274717","1.1274717"
"12114","0.11548752","0.11548752","0.11548752"
"12134","0.74509466","0.74509466","0.74509466"
"12154","1.2111461","1.2111461","1.2111461"
"12171","0.43105486","0.43105486","0.43105486"
"12183","0.70389503","0.70389503","0.70389503"
"12203","0.7216706","0.7216706","0.7216706"
"12228","0.78722656","0.78722656","0.78722656"
"12248","0.7453045","0.7453045","0.7453045"
"12260","0.24595067","0.24595067","0.24595067"
"12285","0.63939136","0.63939136","0.63939136"
"12305","0.37411124","0.37411124","0.37411124"
"12317","0.043934923","0.043934923","0.043934923"
"12342","0.46848497","0.46848497","0.46848497"
"12354","1.2160065","1.2160065","1.2160065"
"12382","0.3385982","0.3385982","0.3385982"
"12399","0.31426495","0.31426495","0.31426495"
"12419","0.65448725","0.65448725","0.65448725"
"12439","0.3233252","0.3233252","0.3233252"
"12456","0.64837044","0.64837044","0.64837044"
"12468","0.3009013","0.3009013","0.3009013"
"12496","0.7014805","0.7014805","0.7014805"
"12513","0.6010213","0.6010213","0.6010213"
"12533","0.4671851","0.4671851","0.4671851"
"12553","0.15986761","0.15986761","0.15986761"
"12562","0.73945934","0.73945934","0.73945934"
"12590","0.40311497","0.40311497","0.40311497"
"12610","0.23405737","0.23405737","0.23405737"
"12627","0.8625169","0.8625169","0.8625169"
"12639","0.60989743","0.60989743","0.60989743"
"12667","0.22699897","0.22699897","0.22699897"
"12684","0.6343052","0.6343052","0.6343052"
"12704","0.7819678","0.7819678","0.7819678"
"12716","1.0974033","1.0974033","1.0974033"
"12733","0.8357047","0.8357047","0.8357047"
"12761","0.6540203","0.6540203","0.6540203"
"12781","0.9684827","0.9684827","0.9684827"
"12798","0.8030045","0.8030045","0.8030045"
"12818","0.9609723","0.9609723","0.9609723"
"12830","0.84964263","0.84964263","0.84964263"
"12855","0.75329816","0.75329816","0.75329816"
"12875","0.8072573","0.8072573","0.8072573"
"12895","0.60851586","0.60851586","0.60851586"
"12912","0.71482635","0.71482635","0.71482635"
"12932","0.5420335","0.5420335","0.5420335"
"12952","0.43100357","0.43100357","0.43100357"
"12969","0.28080595","0.28080595","0.28080595"
"12981","0.6609076","0.6609076","0.6609076"
"13001","0.81756264","0.81756264","0.81756264"
"13026","0.3257299","0.3257299","0.3257299"
"13038","0.659573","0.659573","0.659573"
"13066","0.46561182","0.46561182","0.46561182"
"13083","0.4884531","0.4884531","0.4884531"
"13103","0.388","0.388","0.388"
"13123","-0.272285","-0.272285","-0.272285"
"13140","0.7191224","0.7191224","0.7191224"
"13152","0.89736426","0.89736426","0.89736426"
"13172","0.58934826","0.58934826","0.58934826"
"13197","0.5096556","0.5096556","0.5096556"
"13209","0.88055336","0.88055336","0.88055336"
"13237","0.9262722","0.9262722","0.9262722"
"13254","0.18531814","0.18531814","0.18531814"
"13274","1.054299","1.054299","1.054299"
"13294","0.14652158","0.14652158","0.14652158"
"13303","0.91290677","0.91290677","0.91290677"
"13323","0.81609213","0.81609213","0.81609213"
"13343","0.7833211","0.7833211","0.7833211"
"13368","0.23041967","0.23041967","0.23041967"
"13380","0.4180707","0.4180707","0.4180707"
"13408","0.48075086","0.48075086","0.48075086"
"13425","0.82037383","0.82037383","0.82037383"
"13445","0.34062093","0.34062093","0.34062093"
"13465","0.40486452","0.40486452","0.40486452"
"13482","0.9406329","0.9406329","0.9406329"
"13502","0.8259527","0.8259527","0.8259527"
"13522","0.5598246","0.5598246","0.5598246"
"13539","0.9186635","0.9186635","0.9186635"
"13559","0.5196881","0.5196881","0.5196881"
"13579","0.823569","0.823569","0.823569"
"13596","0.20033024","0.20033024","0.20033024"
"13616","0.4109577","0.4109577","0.4109577"
"13636","0.5418071","0.5418071","0.5418071"
"13653","0.8016734","0.8016734","0.8016734"
"13665","0.85183644","0.85183644","0.85183644"
"13693","0.957678","0.957678","0.957678"
"13710","0.82704264","0.82704264","0.82704264"
"13722","0.72208846","0.72208846","0.72208846"
"13750","0.6467332","0.6467332","0.6467332"
"13767","0.7795091","0.7795091","0.7795091"
"13787","0.74108887","0.74108887","0.74108887"
"13807","0.7001872","0.7001872","0.7001872"
"13824","1.2061764","1.2061764","1.2061764"
"13836","1.0712763","1.0712763","1.0712763"
"13864","0.8926192","0.8926192","0.8926192"
"13881","1.1445731","1.1445731","1.1445731"
"13901","0.6682855","0.6682855","0.6682855"
"13921","1.0718732","1.0718732","1.0718732"
"13938","1.3251609","1.3251609","1.3251609"
"13958","0.6873076","0.6873076","0.6873076"
"13978","0.33679092","0.33679092","0.33679092"
"13995","0.43712765","0.43712765","0.43712765"
"14015","0.71565527","0.71565527","0.71565527"
"14035","0.8496722","0.8496722","0.8496722"
"14052","0.6843368","0.6843368","0.6843368"
"14072","0.535166","0.535166","0.535166"
"14092","0.92307806","0.92307806","0.92307806"
"14101","0.56856436","0.56856436","0.56856436"
"14129","0.76440513","0.76440513","0.76440513"
"14149","0.983393","0.983393","0.983393"
"14166","0.75269663","0.75269663","0.75269663"
"14186","0.73222494","0.73222494","0.73222494"
"14206","0.39830607","0.39830607","0.39830607"
"14223","0.89443237","0.89443237","0.89443237"
"14243","0.6652491","0.6652491","0.6652491"
"14263","0.96537703","0.96537703","0.96537703"
"14280","0.48103404","0.48103404","0.48103404"
"14300","0.92995435","0.92995435","0.92995435"
"14320","0.3239758","0.3239758","0.3239758"
"14329","1.4429044","1.4429044","1.4429044"
"14357","0.8895148","0.8895148","0.8895148"
"14377","0.5557377","0.5557377","0.5557377"
"14394","0.5268275","0.5268275","0.5268275"
"14414","0.7391249","0.7391249","0.7391249"
"14434","0.31719607","0.31719607","0.31719607"
"14451","1.1690543","1.1690543","1.1690543"
"14463","0.40306643","0.40306643","0.40306643"
"14491","0.48247316","0.48247316","0.48247316"
"14508","0.13376167","0.13376167","0.13376167"
"14528","0.9394022","0.9394022","0.9394022"
"14548","1.0193338","1.0193338","1.0193338"
"14557","1.3935314","1.3935314","1.3935314"
"14585","-0.058543187","-0.058543187","-0.058543187"
"14605","0.7814594","0.7814594","0.7814594"
