"Step","Feb13_10-59-31_PPO - Reward / Total reward (mean)","Feb13_10-59-31_PPO - Reward / Total reward (mean)__MIN","Feb13_10-59-31_PPO - Reward / Total reward (mean)__MAX"
"11593","1.5588671","1.5588671","1.5588671"
"11621","1.4642135","1.4642135","1.4642135"
"11633","1.7247078","1.7247078","1.7247078"
"11658","1.5743611","1.5743611","1.5743611"
"11678","1.5089124","1.5089124","1.5089124"
"11690","1.6294225","1.6294225","1.6294225"
"11715","1.6025923","1.6025923","1.6025923"
"11727","1.4883422","1.4883422","1.4883422"
"11747","1.1625173","1.1625173","1.1625173"
"11764","1.6279392","1.6279392","1.6279392"
"11792","1.5706859","1.5706859","1.5706859"
"11804","1.6637086","1.6637086","1.6637086"
"11821","1.7013446","1.7013446","1.7013446"
"11849","1.7334507","1.7334507","1.7334507"
"11869","1.5368633","1.5368633","1.5368633"
"11878","1.5096529","1.5096529","1.5096529"
"11906","1.5285878","1.5285878","1.5285878"
"11918","1.6158333","1.6158333","1.6158333"
"11935","1.5258117","1.5258117","1.5258117"
"11963","1.7408607","1.7408607","1.7408607"
"11975","1.4559997","1.4559997","1.4559997"
"11992","1.5412625","1.5412625","1.5412625"
"12012","1.4908642","1.4908642","1.4908642"
"12032","1.5828316","1.5828316","1.5828316"
"12049","1.6040462","1.6040462","1.6040462"
"12069","1.4950106","1.4950106","1.4950106"
"12097","1.5184777","1.5184777","1.5184777"
"12106","1.7236903","1.7236903","1.7236903"
"12126","1.3512733","1.3512733","1.3512733"
"12146","1.4784954","1.4784954","1.4784954"
"12163","1.2556646","1.2556646","1.2556646"
"12183","1.6190733","1.6190733","1.6190733"
"12203","1.5591433","1.5591433","1.5591433"
"12220","1.680934","1.680934","1.680934"
"12248","1.5665479","1.5665479","1.5665479"
"12260","1.4449646","1.4449646","1.4449646"
"12285","1.6849204","1.6849204","1.6849204"
"12297","1.1881143","1.1881143","1.1881143"
"12325","1.4370447","1.4370447","1.4370447"
"12342","1.6071569","1.6071569","1.6071569"
"12354","1.497405","1.497405","1.497405"
"12382","1.5293769","1.5293769","1.5293769"
"12391","1.4327972","1.4327972","1.4327972"
"12411","1.3519173","1.3519173","1.3519173"
"12439","1.5027337","1.5027337","1.5027337"
"12456","1.5906537","1.5906537","1.5906537"
"12468","1.6354783","1.6354783","1.6354783"
"12488","1.5784423","1.5784423","1.5784423"
"12505","1.3369063","1.3369063","1.3369063"
"12525","1.5225432","1.5225432","1.5225432"
"12545","1.6615372","1.6615372","1.6615372"
"12570","0.97006744","0.97006744","0.97006744"
"12590","1.5860076","1.5860076","1.5860076"
"12602","1.6240152","1.6240152","1.6240152"
"12619","1.3080493","1.3080493","1.3080493"
"12639","1.2939086","1.2939086","1.2939086"
"12659","1.540523","1.540523","1.540523"
"12684","1.4245188","1.4245188","1.4245188"
"12704","1.4514046","1.4514046","1.4514046"
"12724","1.6085448","1.6085448","1.6085448"
"12741","1.6116335","1.6116335","1.6116335"
"12753","1.5616094","1.5616094","1.5616094"
"12773","1.694528","1.694528","1.694528"
"12798","1.6133615","1.6133615","1.6133615"
"12810","1.55988","1.55988","1.55988"
"12838","1.6128529","1.6128529","1.6128529"
"12847","1.4010621","1.4010621","1.4010621"
"12867","1.6770885","1.6770885","1.6770885"
"12887","1.610349","1.610349","1.610349"
"12912","1.5741116","1.5741116","1.5741116"
"12924","1.4490416","1.4490416","1.4490416"
"12952","1.7508713","1.7508713","1.7508713"
"12961","1.3320876","1.3320876","1.3320876"
"12981","1.6662933","1.6662933","1.6662933"
"13009","1.6769677","1.6769677","1.6769677"
"13018","1.6158718","1.6158718","1.6158718"
"13038","1.3867642","1.3867642","1.3867642"
"13058","1.6853853","1.6853853","1.6853853"
"13075","1.6892838","1.6892838","1.6892838"
"13103","1.4871318","1.4871318","1.4871318"
"13123","1.6414323","1.6414323","1.6414323"
"13140","1.5090328","1.5090328","1.5090328"
"13160","1.5380931","1.5380931","1.5380931"
"13180","1.5502481","1.5502481","1.5502481"
"13189","1.5124207","1.5124207","1.5124207"
"13217","1.4466753","1.4466753","1.4466753"
"13237","1.4289707","1.4289707","1.4289707"
"13254","1.5095474","1.5095474","1.5095474"
"13266","1.6549355","1.6549355","1.6549355"
"13294","1.5266508","1.5266508","1.5266508"
"13303","1.4602962","1.4602962","1.4602962"
"13323","1.6778282","1.6778282","1.6778282"
"13351","1.2505189","1.2505189","1.2505189"
"13360","1.1291054","1.1291054","1.1291054"
"13380","1.460875","1.460875","1.460875"
"13400","1.720707","1.720707","1.720707"
"13417","1.7309152","1.7309152","1.7309152"
"13437","1.5087109","1.5087109","1.5087109"
"13457","1.5911344","1.5911344","1.5911344"
"13482","1.5193512","1.5193512","1.5193512"
"13494","1.5303404","1.5303404","1.5303404"
"13522","1.3647423","1.3647423","1.3647423"
"13531","1.5272433","1.5272433","1.5272433"
"13551","1.5482869","1.5482869","1.5482869"
"13579","1.6485953","1.6485953","1.6485953"
"13596","1.46873","1.46873","1.46873"
"13608","1.6134992","1.6134992","1.6134992"
"13628","1.7058189","1.7058189","1.7058189"
"13653","1.6744939","1.6744939","1.6744939"
"13665","1.4870876","1.4870876","1.4870876"
"13685","1.4775643","1.4775643","1.4775643"
"13702","1.4159422","1.4159422","1.4159422"
"13722","1.679942","1.679942","1.679942"
"13750","1.5659708","1.5659708","1.5659708"
"13767","1.6744144","1.6744144","1.6744144"
"13787","1.5670023","1.5670023","1.5670023"
"13799","1.6944343","1.6944343","1.6944343"
"13816","1.7151684","1.7151684","1.7151684"
"13836","1.5563978","1.5563978","1.5563978"
"13856","1.3600268","1.3600268","1.3600268"
"13873","1.6290876","1.6290876","1.6290876"
"13901","1.7309902","1.7309902","1.7309902"
"13913","1.6579772","1.6579772","1.6579772"
"13930","1.7365354","1.7365354","1.7365354"
"13950","1.2069184","1.2069184","1.2069184"
"13970","1.3849556","1.3849556","1.3849556"
"13987","1.6783985","1.6783985","1.6783985"
"14007","1.642964","1.642964","1.642964"
"14027","1.6829702","1.6829702","1.6829702"
"14044","1.5397187","1.5397187","1.5397187"
"14064","1.2782048","1.2782048","1.2782048"
"14084","1.4354289","1.4354289","1.4354289"
"14101","1.2289579","1.2289579","1.2289579"
"14129","1.5591592","1.5591592","1.5591592"
"14141","1.2142321","1.2142321","1.2142321"
"14158","1.473366","1.473366","1.473366"
"14178","1.7372864","1.7372864","1.7372864"
"14206","1.5536194","1.5536194","1.5536194"
"14223","1.5569296","1.5569296","1.5569296"
"14235","1.6795871","1.6795871","1.6795871"
"14255","1.3948631","1.3948631","1.3948631"
"14272","1.6049479","1.6049479","1.6049479"
"14292","1.4898531","1.4898531","1.4898531"
"14312","1.3720742","1.3720742","1.3720742"
"14329","1.3166678","1.3166678","1.3166678"
"14357","1.7132562","1.7132562","1.7132562"
"14377","1.6090932","1.6090932","1.6090932"
"14386","1.7103875","1.7103875","1.7103875"
"14406","1.665687","1.665687","1.665687"
"14426","1.5446756","1.5446756","1.5446756"
"14451","1.2804027","1.2804027","1.2804027"
"14463","1.7103775","1.7103775","1.7103775"
"14491","1.0870548","1.0870548","1.0870548"
"14500","1.645642","1.645642","1.645642"
"14520","1.7397021","1.7397021","1.7397021"
"14548","1.6026243","1.6026243","1.6026243"
"14557","1.5807298","1.5807298","1.5807298"
"14577","1.5876708","1.5876708","1.5876708"
"14597","1.494974","1.494974","1.494974"
