"Step","Feb14_07-51-54_PPO - Reward / Total reward (mean)","Feb14_07-51-54_PPO - Reward / Total reward (mean)__MIN","Feb14_07-51-54_PPO - Reward / Total reward (mean)__MAX"
"11593","1.775857","1.775857","1.775857"
"11613","1.7423805","1.7423805","1.7423805"
"11633","1.6821301","1.6821301","1.6821301"
"11650","1.6920282","1.6920282","1.6920282"
"11670","1.487678","1.487678","1.487678"
"11698","1.7419803","1.7419803","1.7419803"
"11715","1.7156334","1.7156334","1.7156334"
"11727","1.6484486","1.6484486","1.6484486"
"11747","1.4718773","1.4718773","1.4718773"
"11764","1.6515274","1.6515274","1.6515274"
"11792","1.606607","1.606607","1.606607"
"11804","1.3944607","1.3944607","1.3944607"
"11829","1.7634429","1.7634429","1.7634429"
"11849","1.6495432","1.6495432","1.6495432"
"11861","1.7416534","1.7416534","1.7416534"
"11886","1.7678676","1.7678676","1.7678676"
"11898","1.7564881","1.7564881","1.7564881"
"11918","1.7513766","1.7513766","1.7513766"
"11935","1.7358528","1.7358528","1.7358528"
"11955","1.3260102","1.3260102","1.3260102"
"11983","1.6526768","1.6526768","1.6526768"
"11992","1.7635232","1.7635232","1.7635232"
"12020","1.7245084","1.7245084","1.7245084"
"12032","1.7481288","1.7481288","1.7481288"
"12057","1.3483357","1.3483357","1.3483357"
"12077","1.6187257","1.6187257","1.6187257"
"12097","1.7705545","1.7705545","1.7705545"
"12114","1.58361","1.58361","1.58361"
"12126","1.7754812","1.7754812","1.7754812"
"12154","1.5895078","1.5895078","1.5895078"
"12163","1.7049028","1.7049028","1.7049028"
"12183","1.7666491","1.7666491","1.7666491"
"12203","1.7731032","1.7731032","1.7731032"
"12220","1.7139758","1.7139758","1.7139758"
"12240","1.7264702","1.7264702","1.7264702"
"12260","1.6599154","1.6599154","1.6599154"
"12277","1.7085885","1.7085885","1.7085885"
"12297","1.5317178","1.5317178","1.5317178"
"12325","1.6481761","1.6481761","1.6481761"
"12334","1.6192069","1.6192069","1.6192069"
"12354","1.7478958","1.7478958","1.7478958"
"12374","1.7498507","1.7498507","1.7498507"
"12399","1.7040603","1.7040603","1.7040603"
"12411","1.6708672","1.6708672","1.6708672"
"12431","1.7637881","1.7637881","1.7637881"
"12456","1.7717918","1.7717918","1.7717918"
"12468","1.5880603","1.5880603","1.5880603"
"12488","1.7621558","1.7621558","1.7621558"
"12513","1.6703861","1.6703861","1.6703861"
"12525","1.7339555","1.7339555","1.7339555"
"12545","1.6723279","1.6723279","1.6723279"
"12562","1.7625797","1.7625797","1.7625797"
"12582","1.7486732","1.7486732","1.7486732"
"12610","1.7318536","1.7318536","1.7318536"
"12619","1.7634425","1.7634425","1.7634425"
"12647","1.6422994","1.6422994","1.6422994"
"12659","1.4678985","1.4678985","1.4678985"
"12676","1.7483268","1.7483268","1.7483268"
"12696","1.6289454","1.6289454","1.6289454"
"12724","1.5941268","1.5941268","1.5941268"
"12733","1.5527115","1.5527115","1.5527115"
"12761","1.7070284","1.7070284","1.7070284"
"12773","1.737117","1.737117","1.737117"
"12790","1.6063116","1.6063116","1.6063116"
"12810","1.7519931","1.7519931","1.7519931"
"12830","1.7824016","1.7824016","1.7824016"
"12847","1.7418299","1.7418299","1.7418299"
"12867","1.7350651","1.7350651","1.7350651"
"12887","1.6999613","1.6999613","1.6999613"
"12904","1.7694476","1.7694476","1.7694476"
"12924","1.6946723","1.6946723","1.6946723"
"12952","1.6801108","1.6801108","1.6801108"
"12961","1.7397654","1.7397654","1.7397654"
"12981","1.7298412","1.7298412","1.7298412"
"13001","1.7158068","1.7158068","1.7158068"
"13026","1.7597166","1.7597166","1.7597166"
"13038","1.6177453","1.6177453","1.6177453"
"13058","1.6951295","1.6951295","1.6951295"
"13075","1.5734022","1.5734022","1.5734022"
"13103","1.7013404","1.7013404","1.7013404"
"13123","1.6381269","1.6381269","1.6381269"
"13132","1.7092125","1.7092125","1.7092125"
"13152","1.5857619","1.5857619","1.5857619"
"13172","1.5185931","1.5185931","1.5185931"
"13189","1.709745","1.709745","1.709745"
"13209","1.6927752","1.6927752","1.6927752"
"13229","1.7552886","1.7552886","1.7552886"
"13246","1.7422345","1.7422345","1.7422345"
"13266","1.6657774","1.6657774","1.6657774"
"13294","1.6832204","1.6832204","1.6832204"
"13311","1.7710487","1.7710487","1.7710487"
"13323","1.5453483","1.5453483","1.5453483"
"13343","1.6485176","1.6485176","1.6485176"
"13360","1.6823329","1.6823329","1.6823329"
"13388","1.7620047","1.7620047","1.7620047"
"13400","1.6400852","1.6400852","1.6400852"
"13417","1.7495384","1.7495384","1.7495384"
"13437","1.7588859","1.7588859","1.7588859"
"13457","1.7296627","1.7296627","1.7296627"
"13474","1.7616876","1.7616876","1.7616876"
"13494","1.4130907","1.4130907","1.4130907"
"13514","1.741754","1.741754","1.741754"
"13539","1.7519186","1.7519186","1.7519186"
"13551","1.6709522","1.6709522","1.6709522"
"13571","1.6758448","1.6758448","1.6758448"
"13588","1.6995447","1.6995447","1.6995447"
"13608","1.7399096","1.7399096","1.7399096"
"13628","1.6274419","1.6274419","1.6274419"
"13645","1.5340524","1.5340524","1.5340524"
"13673","1.7503251","1.7503251","1.7503251"
"13685","1.6981866","1.6981866","1.6981866"
"13710","1.7397621","1.7397621","1.7397621"
"13722","1.6762584","1.6762584","1.6762584"
"13742","1.5468973","1.5468973","1.5468973"
"13759","1.6998062","1.6998062","1.6998062"
"13779","1.607442","1.607442","1.607442"
"13799","1.7619435","1.7619435","1.7619435"
"13816","1.7176416","1.7176416","1.7176416"
"13844","1.695897","1.695897","1.695897"
"13864","1.5720372","1.5720372","1.5720372"
"13881","1.7310644","1.7310644","1.7310644"
"13901","1.6670994","1.6670994","1.6670994"
"13913","1.6661946","1.6661946","1.6661946"
"13930","1.758528","1.758528","1.758528"
"13950","1.7072761","1.7072761","1.7072761"
"13978","1.582403","1.582403","1.582403"
"13987","1.6965714","1.6965714","1.6965714"
"14007","1.7391104","1.7391104","1.7391104"
"14027","1.5733148","1.5733148","1.5733148"
"14052","1.5452276","1.5452276","1.5452276"
"14064","1.6571889","1.6571889","1.6571889"
"14092","1.3818748","1.3818748","1.3818748"
"14101","1.6668146","1.6668146","1.6668146"
"14129","1.6369487","1.6369487","1.6369487"
"14141","1.7561677","1.7561677","1.7561677"
"14166","1.6940379","1.6940379","1.6940379"
"14186","1.7465664","1.7465664","1.7465664"
"14198","1.7409121","1.7409121","1.7409121"
"14223","1.3002006","1.3002006","1.3002006"
"14243","1.6476932","1.6476932","1.6476932"
"14255","1.7570012","1.7570012","1.7570012"
"14280","1.7394922","1.7394922","1.7394922"
"14292","1.6991333","1.6991333","1.6991333"
"14320","1.7483962","1.7483962","1.7483962"
"14329","1.6264668","1.6264668","1.6264668"
"14349","1.5187055","1.5187055","1.5187055"
"14369","1.6778901","1.6778901","1.6778901"
"14394","1.6803024","1.6803024","1.6803024"
"14414","1.6688133","1.6688133","1.6688133"
"14426","1.6985762","1.6985762","1.6985762"
"14443","1.7096361","1.7096361","1.7096361"
"14463","1.7127208","1.7127208","1.7127208"
"14483","1.6377232","1.6377232","1.6377232"
"14508","1.7475505","1.7475505","1.7475505"
"14520","1.7653508","1.7653508","1.7653508"
"14540","1.6725168","1.6725168","1.6725168"
"14557","1.6172566","1.6172566","1.6172566"
"14577","1.7640662","1.7640662","1.7640662"
"14597","1.7791938","1.7791938","1.7791938"
