"Step","Feb26_10-47-04_trpo_rover_TRPO - Reward / Total reward (mean)","Feb26_10-47-04_trpo_rover_TRPO - Reward / Total reward (mean)__MIN","Feb26_10-47-04_trpo_rover_TRPO - Reward / Total reward (mean)__MAX"
"11961","1.589959","1.589959","1.589959"
"11982","1.6508842","1.6508842","1.6508842"
"12007","1.6809613","1.6809613","1.6809613"
"12020","1.7242004","1.7242004","1.7242004"
"12049","1.6917065","1.6917065","1.6917065"
"12058","1.4692192","1.4692192","1.4692192"
"12087","1.6244426","1.6244426","1.6244426"
"12100","1.3506222","1.3506222","1.3506222"
"12117","1.4374356","1.4374356","1.4374356"
"12138","1.7036391","1.7036391","1.7036391"
"12159","1.5543951","1.5543951","1.5543951"
"12184","1.285701","1.285701","1.285701"
"12205","1.5000405","1.5000405","1.5000405"
"12218","1.3082312","1.3082312","1.3082312"
"12243","1.3463972","1.3463972","1.3463972"
"12256","1.5137546","1.5137546","1.5137546"
"12285","1.5452045","1.5452045","1.5452045"
"12302","1.6003067","1.6003067","1.6003067"
"12315","1.7330506","1.7330506","1.7330506"
"12336","1.6756117","1.6756117","1.6756117"
"12353","1.4412082","1.4412082","1.4412082"
"12374","1.688239","1.688239","1.688239"
"12395","1.7264824","1.7264824","1.7264824"
"12420","1.5967379","1.5967379","1.5967379"
"12441","1.3724029","1.3724029","1.3724029"
"12454","1.5146234","1.5146234","1.5146234"
"12471","1.6173673","1.6173673","1.6173673"
"12500","1.5303973","1.5303973","1.5303973"
"12513","1.5705695","1.5705695","1.5705695"
"12530","1.4096996","1.4096996","1.4096996"
"12559","1.222846","1.222846","1.222846"
"12572","1.3971293","1.3971293","1.3971293"
"12597","1.3842398","1.3842398","1.3842398"
"12610","1.3877894","1.3877894","1.3877894"
"12639","1.7172068","1.7172068","1.7172068"
"12648","1.1071837","1.1071837","1.1071837"
"12669","1.5049345","1.5049345","1.5049345"
"12698","1.5502917","1.5502917","1.5502917"
"12707","1.6792715","1.6792715","1.6792715"
"12728","1.4586657","1.4586657","1.4586657"
"12749","1.6313528","1.6313528","1.6313528"
"12774","1.5961385","1.5961385","1.5961385"
"12787","1.4382","1.4382","1.4382"
"12808","1.4852943","1.4852943","1.4852943"
"12825","1.539415","1.539415","1.539415"
"12846","1.5156641","1.5156641","1.5156641"
"12867","1.7363925","1.7363925","1.7363925"
"12884","1.6390787","1.6390787","1.6390787"
"12905","1.406184","1.406184","1.406184"
"12926","1.4909894","1.4909894","1.4909894"
"12951","1.7456981","1.7456981","1.7456981"
"12964","1.5085678","1.5085678","1.5085678"
"12993","1.5907016","1.5907016","1.5907016"
"13002","1.7348056","1.7348056","1.7348056"
"13023","1.3350799","1.3350799","1.3350799"
"13044","1.3881549","1.3881549","1.3881549"
"13069","1.7549263","1.7549263","1.7549263"
"13082","1.6143795","1.6143795","1.6143795"
"13103","0.9737206","0.9737206","0.9737206"
"13120","1.588455","1.588455","1.588455"
"13141","1.6925993","1.6925993","1.6925993"
"13162","1.3760915","1.3760915","1.3760915"
"13179","1.295341","1.295341","1.295341"
"13208","1.3396645","1.3396645","1.3396645"
"13221","1.5429668","1.5429668","1.5429668"
"13238","1.5137572","1.5137572","1.5137572"
"13267","1.4142039","1.4142039","1.4142039"
"13288","1.6249725","1.6249725","1.6249725"
"13297","1.6255022","1.6255022","1.6255022"
"13326","1.4298757","1.4298757","1.4298757"
"13339","1.3815137","1.3815137","1.3815137"
"13356","1.4999294","1.4999294","1.4999294"
"13377","1.7259238","1.7259238","1.7259238"
"13398","1.5032313","1.5032313","1.5032313"
"13423","1.5232655","1.5232655","1.5232655"
"13444","1.4359014","1.4359014","1.4359014"
"13465","1.5555929","1.5555929","1.5555929"
"13474","1.7263188","1.7263188","1.7263188"
"13495","1.2291632","1.2291632","1.2291632"
"13524","1.5513874","1.5513874","1.5513874"
"13541","1.6626679","1.6626679","1.6626679"
"13554","1.5602884","1.5602884","1.5602884"
"13575","1.742217","1.742217","1.742217"
"13592","1.7091343","1.7091343","1.7091343"
"13613","1.6572516","1.6572516","1.6572516"
"13634","1.5515603","1.5515603","1.5515603"
"13659","1.4714167","1.4714167","1.4714167"
"13672","1.7426928","1.7426928","1.7426928"
"13693","1.6716537","1.6716537","1.6716537"
"13710","1.524609","1.524609","1.524609"
"13731","1.5967999","1.5967999","1.5967999"
"13760","1.3619018","1.3619018","1.3619018"
"13769","1.721612","1.721612","1.721612"
"13798","1.6421528","1.6421528","1.6421528"
"13819","1.628848","1.628848","1.628848"
"13828","1.4605514","1.4605514","1.4605514"
"13857","1.5496454","1.5496454","1.5496454"
"13870","1.532116","1.532116","1.532116"
"13895","1.4938694","1.4938694","1.4938694"
"13916","1.472049","1.472049","1.472049"
"13929","1.6940365","1.6940365","1.6940365"
"13946","1.6388423","1.6388423","1.6388423"
"13975","1.712125","1.712125","1.712125"
"13988","1.539016","1.539016","1.539016"
"14013","1.7352388","1.7352388","1.7352388"
"14034","1.5895375","1.5895375","1.5895375"
"14047","1.5862523","1.5862523","1.5862523"
"14064","1.5865319","1.5865319","1.5865319"
"14093","1.6132379","1.6132379","1.6132379"
"14114","1.7347832","1.7347832","1.7347832"
"14123","1.617961","1.617961","1.617961"
"14144","1.5187593","1.5187593","1.5187593"
"14165","1.2445185","1.2445185","1.2445185"
"14182","1.2427989","1.2427989","1.2427989"
"14203","1.147203","1.147203","1.147203"
"14224","1.6085397","1.6085397","1.6085397"
"14241","1.4995825","1.4995825","1.4995825"
"14270","1.2479568","1.2479568","1.2479568"
"14283","1.6649203","1.6649203","1.6649203"
"14300","1.1939235","1.1939235","1.1939235"
"14321","1.4946276","1.4946276","1.4946276"
"14342","1.5369014","1.5369014","1.5369014"
"14359","1.4448904","1.4448904","1.4448904"
"14380","1.0619535","1.0619535","1.0619535"
"14409","1.6740478","1.6740478","1.6740478"
"14426","1.5035361","1.5035361","1.5035361"
"14439","1.6807904","1.6807904","1.6807904"
"14460","1.3678669","1.3678669","1.3678669"
"14477","1.6291507","1.6291507","1.6291507"
"14506","1.5295663","1.5295663","1.5295663"
"14527","1.5388126","1.5388126","1.5388126"
"14544","1.455427","1.455427","1.455427"
"14557","1.7237396","1.7237396","1.7237396"
"14586","0.89595824","0.89595824","0.89595824"
"14595","1.2617103","1.2617103","1.2617103"
"14624","1.2306302","1.2306302","1.2306302"
