"Step","Feb13_21-58-41_PPO - Episode / Total timesteps (mean)","Feb13_21-58-41_PPO - Episode / Total timesteps (mean)__MIN","Feb13_21-58-41_PPO - Episode / Total timesteps (mean)__MAX"
"13192","128.71696","128.71696","128.71696"
"13212","178.0156","178.0156","178.0156"
"13232","162.02397","162.02397","162.02397"
"13257","132.5974","132.5974","132.5974"
"13277","139.14339","139.14339","139.14339"
"13297","126.52902","126.52902","126.52902"
"13306","154.02023","154.02023","154.02023"
"13326","137.16917","137.16917","137.16917"
"13354","118.8119","118.8119","118.8119"
"13371","121.25062","121.25062","121.25062"
"13383","119.7381","119.7381","119.7381"
"13403","115.74584","115.74584","115.74584"
"13428","124.595955","124.595955","124.595955"
"13440","114.97478","114.97478","114.97478"
"13460","151.14899","151.14899","151.14899"
"13485","144.81288","144.81288","144.81288"
"13505","145.70702","145.70702","145.70702"
"13517","194.76003","194.76003","194.76003"
"13534","126.66531","126.66531","126.66531"
"13562","177.43329","177.43329","177.43329"
"13582","116.37404","116.37404","116.37404"
"13599","112.9966","112.9966","112.9966"
"13619","156.52274","156.52274","156.52274"
"13639","135.33589","135.33589","135.33589"
"13648","181.91077","181.91077","181.91077"
"13668","148.2102","148.2102","148.2102"
"13688","134.82414","134.82414","134.82414"
"13705","128.56055","128.56055","128.56055"
"13733","121.30439","121.30439","121.30439"
"13753","122.6351","122.6351","122.6351"
"13770","130.09163","130.09163","130.09163"
"13790","139.43204","139.43204","139.43204"
"13802","140.60165","140.60165","140.60165"
"13827","112.17081","112.17081","112.17081"
"13839","154.14137","154.14137","154.14137"
"13867","119.86507","119.86507","119.86507"
"13884","152.06715","152.06715","152.06715"
"13904","120.68144","120.68144","120.68144"
"13916","185.7057","185.7057","185.7057"
"13941","156.13138","156.13138","156.13138"
"13953","141.78639","141.78639","141.78639"
"13973","144.12898","144.12898","144.12898"
"13990","164.07411","164.07411","164.07411"
"14010","141.95561","141.95561","141.95561"
"14030","276.69595","276.69595","276.69595"
"14055","171.35513","171.35513","171.35513"
"14067","116.82727","116.82727","116.82727"
"14087","258.39462","258.39462","258.39462"
"14104","146.42021","146.42021","146.42021"
"14132","138.47337","138.47337","138.47337"
"14144","142.23143","142.23143","142.23143"
"14169","129.01805","129.01805","129.01805"
"14181","112.70703","112.70703","112.70703"
"14201","145.4008","145.4008","145.4008"
"14218","161.477","161.477","161.477"
"14246","135.9487","135.9487","135.9487"
"14266","159.43073","159.43073","159.43073"
"14275","160.99355","160.99355","160.99355"
"14295","205.46408","205.46408","205.46408"
"14315","117.15537","117.15537","117.15537"
"14332","152.39517","152.39517","152.39517"
"14360","161.69655","161.69655","161.69655"
"14380","134.3939","134.3939","134.3939"
"14397","121.43466","121.43466","121.43466"
"14409","181.99477","181.99477","181.99477"
"14437","120.60395","120.60395","120.60395"
"14446","179.88857","179.88857","179.88857"
"14466","122.26801","122.26801","122.26801"
"14486","168.62827","168.62827","168.62827"
"14511","141.14062","141.14062","141.14062"
"14531","155.9491","155.9491","155.9491"
"14543","148.18198","148.18198","148.18198"
"14568","170.03545","170.03545","170.03545"
"14580","148.11148","148.11148","148.11148"
"14608","123.8676","123.8676","123.8676"
