"Step","Feb12_03-32-08_PPO - Episode / Total timesteps (mean)","Feb12_03-32-08_PPO - Episode / Total timesteps (mean)__MIN","Feb12_03-32-08_PPO - Episode / Total timesteps (mean)__MAX"
"13927","369.35306","369.35306","369.35306"
"13955","463.9576","463.9576","463.9576"
"13975","425.09628","425.09628","425.09628"
"13992","590.72546","590.72546","590.72546"
"14012","453.28995","453.28995","453.28995"
"14032","502.2469","502.2469","502.2469"
"14041","347.3813","347.3813","347.3813"
"14061","368.67792","368.67792","368.67792"
"14081","499.09866","499.09866","499.09866"
"14106","399.97223","399.97223","399.97223"
"14126","390.40186","390.40186","390.40186"
"14146","526.34436","526.34436","526.34436"
"14163","481.19797","481.19797","481.19797"
"14175","716.7083","716.7083","716.7083"
"14203","427.1578","427.1578","427.1578"
"14220","598.7391","598.7391","598.7391"
"14240","586.9018","586.9018","586.9018"
"14260","408.216","408.216","408.216"
"14269","537.5184","537.5184","537.5184"
"14297","647.8555","647.8555","647.8555"
"14317","539.879","539.879","539.879"
"14326","449.30667","449.30667","449.30667"
"14354","447.53006","447.53006","447.53006"
"14374","449.99915","449.99915","449.99915"
"14391","660.1245","660.1245","660.1245"
"14411","544.4504","544.4504","544.4504"
"14431","505.6377","505.6377","505.6377"
"14448","660.7206","660.7206","660.7206"
"14460","601.67206","601.67206","601.67206"
"14480","464.14172","464.14172","464.14172"
"14505","228.9339","228.9339","228.9339"
"14525","497.45712","497.45712","497.45712"
"14545","561.43396","561.43396","561.43396"
"14562","330.16165","330.16165","330.16165"
"14582","675.5323","675.5323","675.5323"
"14602","455.0922","455.0922","455.0922"
"14611","410.9521","410.9521","410.9521"
