"Step","Feb12_23-20-55_PPO - Episode / Total timesteps (mean)","Feb12_23-20-55_PPO - Episode / Total timesteps (mean)__MIN","Feb12_23-20-55_PPO - Episode / Total timesteps (mean)__MAX"
"13192","180.20236","180.20236","180.20236"
"13220","140.71655","140.71655","140.71655"
"13240","175.44339","175.44339","175.44339"
"13257","144.96059","144.96059","144.96059"
"13269","249.52026","249.52026","249.52026"
"13289","152.0689","152.0689","152.0689"
"13306","137.74767","137.74767","137.74767"
"13334","148.1377","148.1377","148.1377"
"13354","178.44283","178.44283","178.44283"
"13371","152.26877","152.26877","152.26877"
"13391","164.55553","164.55553","164.55553"
"13411","147.89592","147.89592","147.89592"
"13428","161.56291","161.56291","161.56291"
"13440","178.96266","178.96266","178.96266"
"13468","148.74202","148.74202","148.74202"
"13485","156.55771","156.55771","156.55771"
"13505","198.6552","198.6552","198.6552"
"13517","193.84602","193.84602","193.84602"
"13534","229.45497","229.45497","229.45497"
"13554","153.56769","153.56769","153.56769"
"13574","199.81978","199.81978","199.81978"
"13591","166.32701","166.32701","166.32701"
"13619","149.50159","149.50159","149.50159"
"13639","171.73068","171.73068","171.73068"
"13656","186.53943","186.53943","186.53943"
"13668","156.10345","156.10345","156.10345"
"13696","145.19295","145.19295","145.19295"
"13705","170.92857","170.92857","170.92857"
"13733","203.28816","203.28816","203.28816"
"13745","176.96416","176.96416","176.96416"
"13770","187.30696","187.30696","187.30696"
"13782","147.20409","147.20409","147.20409"
"13810","148.37827","148.37827","148.37827"
"13827","216.5689","216.5689","216.5689"
"13839","191.00775","191.00775","191.00775"
"13859","169.32745","169.32745","169.32745"
"13876","157.45912","157.45912","157.45912"
"13904","150.06337","150.06337","150.06337"
"13916","199.41293","199.41293","199.41293"
"13933","152.62593","152.62593","152.62593"
"13953","149.48174","149.48174","149.48174"
"13973","305.22934","305.22934","305.22934"
"13990","147.30042","147.30042","147.30042"
"14018","168.01291","168.01291","168.01291"
"14030","169.6541","169.6541","169.6541"
"14047","139.97284","139.97284","139.97284"
"14067","146.91228","146.91228","146.91228"
"14095","132.49086","132.49086","132.49086"
"14112","129.26904","129.26904","129.26904"
"14124","143.20282","143.20282","143.20282"
"14152","146.02036","146.02036","146.02036"
"14169","201.47614","201.47614","201.47614"
"14181","173.96765","173.96765","173.96765"
"14201","212.57478","212.57478","212.57478"
"14226","120.83422","120.83422","120.83422"
"14246","117.07198","117.07198","117.07198"
"14258","165.10071","165.10071","165.10071"
"14283","131.46432","131.46432","131.46432"
"14295","156.9037","156.9037","156.9037"
"14315","134.80896","134.80896","134.80896"
"14340","154.37114","154.37114","154.37114"
"14352","141.6426","141.6426","141.6426"
"14380","238.06465","238.06465","238.06465"
"14397","148.30283","148.30283","148.30283"
"14417","188.18744","188.18744","188.18744"
"14429","152.0061","152.0061","152.0061"
"14454","158.37694","158.37694","158.37694"
"14466","139.14212","139.14212","139.14212"
"14494","161.1315","161.1315","161.1315"
"14511","176.45288","176.45288","176.45288"
"14523","149.77826","149.77826","149.77826"
"14543","157.47263","157.47263","157.47263"
"14568","109.516945","109.516945","109.516945"
"14588","140.13315","140.13315","140.13315"
"14600","170.80757","170.80757","170.80757"
