"Step","Feb12_23-20-55_PPO - Reward / Total reward (mean)","Feb12_23-20-55_PPO - Reward / Total reward (mean)__MIN","Feb12_23-20-55_PPO - Reward / Total reward (mean)__MAX"
"11576","1.445127","1.445127","1.445127"
"11601","1.4330928","1.4330928","1.4330928"
"11613","1.5609976","1.5609976","1.5609976"
"11633","1.6151772","1.6151772","1.6151772"
"11658","1.506309","1.506309","1.506309"
"11670","1.4974561","1.4974561","1.4974561"
"11690","1.68297","1.68297","1.68297"
"11715","1.6593672","1.6593672","1.6593672"
"11727","1.0214965","1.0214965","1.0214965"
"11755","1.6700299","1.6700299","1.6700299"
"11764","1.3959756","1.3959756","1.3959756"
"11784","1.4145246","1.4145246","1.4145246"
"11812","1.5706519","1.5706519","1.5706519"
"11821","1.5105188","1.5105188","1.5105188"
"11841","1.3898673","1.3898673","1.3898673"
"11869","1.2695276","1.2695276","1.2695276"
"11886","1.1614976","1.1614976","1.1614976"
"11906","1.1631091","1.1631091","1.1631091"
"11926","1.6004685","1.6004685","1.6004685"
"11943","0.8062736","0.8062736","0.8062736"
"11963","1.2276827","1.2276827","1.2276827"
"11975","1.0397968","1.0397968","1.0397968"
"11992","1.3208033","1.3208033","1.3208033"
"12020","1.3400626","1.3400626","1.3400626"
"12040","1.3140569","1.3140569","1.3140569"
"12049","1.4127107","1.4127107","1.4127107"
"12077","1.31795","1.31795","1.31795"
"12097","1.5052202","1.5052202","1.5052202"
"12114","0.98234713","0.98234713","0.98234713"
"12134","1.185366","1.185366","1.185366"
"12154","1.2715074","1.2715074","1.2715074"
"12163","1.182051","1.182051","1.182051"
"12183","1.2408936","1.2408936","1.2408936"
"12203","1.2406873","1.2406873","1.2406873"
"12220","1.2071053","1.2071053","1.2071053"
"12248","1.4876325","1.4876325","1.4876325"
"12268","1.6701123","1.6701123","1.6701123"
"12277","1.2145758","1.2145758","1.2145758"
"12305","1.4463475","1.4463475","1.4463475"
"12325","1.2475954","1.2475954","1.2475954"
"12334","1.4691447","1.4691447","1.4691447"
"12354","1.5557101","1.5557101","1.5557101"
"12382","1.6509886","1.6509886","1.6509886"
"12391","1.3868634","1.3868634","1.3868634"
"12419","1.5655923","1.5655923","1.5655923"
"12439","1.4114662","1.4114662","1.4114662"
"12456","1.2646807","1.2646807","1.2646807"
"12468","1.6362842","1.6362842","1.6362842"
"12496","1.5129397","1.5129397","1.5129397"
"12505","1.6152096","1.6152096","1.6152096"
"12525","1.3038459","1.3038459","1.3038459"
"12545","1.4412912","1.4412912","1.4412912"
"12570","1.6673768","1.6673768","1.6673768"
"12582","1.5329891","1.5329891","1.5329891"
"12610","1.6532873","1.6532873","1.6532873"
"12627","1.5459096","1.5459096","1.5459096"
"12639","1.5698647","1.5698647","1.5698647"
"12659","1.4631268","1.4631268","1.4631268"
"12676","1.3897883","1.3897883","1.3897883"
"12696","1.5143749","1.5143749","1.5143749"
"12716","1.4779478","1.4779478","1.4779478"
"12733","1.3122463","1.3122463","1.3122463"
"12753","1.4900092","1.4900092","1.4900092"
"12773","1.6921419","1.6921419","1.6921419"
"12798","1.4163165","1.4163165","1.4163165"
"12810","1.3969818","1.3969818","1.3969818"
"12830","1.4307028","1.4307028","1.4307028"
"12847","1.6857173","1.6857173","1.6857173"
"12867","1.5764382","1.5764382","1.5764382"
"12887","1.4372535","1.4372535","1.4372535"
"12912","1.503016","1.503016","1.503016"
"12932","1.7002077","1.7002077","1.7002077"
"12944","1.6277034","1.6277034","1.6277034"
"12961","1.6745921","1.6745921","1.6745921"
"12981","1.4584811","1.4584811","1.4584811"
"13001","1.384841","1.384841","1.384841"
"13026","1.6421436","1.6421436","1.6421436"
"13038","1.5963144","1.5963144","1.5963144"
"13058","1.6466651","1.6466651","1.6466651"
"13075","1.4690603","1.4690603","1.4690603"
"13095","1.5904326","1.5904326","1.5904326"
"13123","1.5229964","1.5229964","1.5229964"
"13140","1.503677","1.503677","1.503677"
"13160","1.5072496","1.5072496","1.5072496"
"13172","1.5886831","1.5886831","1.5886831"
"13189","1.2748618","1.2748618","1.2748618"
"13217","1.6777998","1.6777998","1.6777998"
"13237","1.454997","1.454997","1.454997"
"13254","1.6147949","1.6147949","1.6147949"
"13266","1.2027762","1.2027762","1.2027762"
"13286","1.6588323","1.6588323","1.6588323"
"13303","1.2560261","1.2560261","1.2560261"
"13331","1.3765975","1.3765975","1.3765975"
"13351","1.515046","1.515046","1.515046"
"13368","1.646137","1.646137","1.646137"
"13388","1.5843974","1.5843974","1.5843974"
"13408","1.6804075","1.6804075","1.6804075"
"13425","1.6515453","1.6515453","1.6515453"
"13437","1.6227365","1.6227365","1.6227365"
"13465","1.651853","1.651853","1.651853"
"13482","1.233287","1.233287","1.233287"
"13502","1.5447698","1.5447698","1.5447698"
"13514","1.5821023","1.5821023","1.5821023"
"13531","1.4242194","1.4242194","1.4242194"
"13551","1.6511288","1.6511288","1.6511288"
"13571","1.481785","1.481785","1.481785"
"13588","1.6286632","1.6286632","1.6286632"
"13616","1.6498911","1.6498911","1.6498911"
"13636","1.6159114","1.6159114","1.6159114"
"13653","1.5751344","1.5751344","1.5751344"
"13665","1.6451842","1.6451842","1.6451842"
"13693","1.476216","1.476216","1.476216"
"13702","1.5499991","1.5499991","1.5499991"
"13730","1.3547149","1.3547149","1.3547149"
"13742","1.3667022","1.3667022","1.3667022"
"13767","1.4501948","1.4501948","1.4501948"
"13779","1.6916448","1.6916448","1.6916448"
"13807","1.4751691","1.4751691","1.4751691"
"13824","1.4432778","1.4432778","1.4432778"
"13836","1.4978265","1.4978265","1.4978265"
"13856","1.5142046","1.5142046","1.5142046"
"13873","1.6274583","1.6274583","1.6274583"
"13901","1.5425211","1.5425211","1.5425211"
"13913","1.5769035","1.5769035","1.5769035"
"13930","1.6421323","1.6421323","1.6421323"
"13950","1.4239684","1.4239684","1.4239684"
"13970","0.9125065","0.9125065","0.9125065"
"13987","1.5450984","1.5450984","1.5450984"
"14015","1.4490812","1.4490812","1.4490812"
"14027","1.4696461","1.4696461","1.4696461"
"14044","1.5988734","1.5988734","1.5988734"
"14064","1.6425074","1.6425074","1.6425074"
"14092","1.6133974","1.6133974","1.6133974"
"14109","1.6618766","1.6618766","1.6618766"
"14121","1.6250696","1.6250696","1.6250696"
"14149","1.5337929","1.5337929","1.5337929"
"14166","0.71273065","0.71273065","0.71273065"
"14178","1.4134313","1.4134313","1.4134313"
"14198","1.2971991","1.2971991","1.2971991"
"14223","1.486926","1.486926","1.486926"
"14243","1.4884117","1.4884117","1.4884117"
"14255","1.6233987","1.6233987","1.6233987"
"14280","1.5538715","1.5538715","1.5538715"
"14292","1.63976","1.63976","1.63976"
"14312","1.6737574","1.6737574","1.6737574"
"14337","1.6456863","1.6456863","1.6456863"
"14349","1.6339272","1.6339272","1.6339272"
"14377","1.3844805","1.3844805","1.3844805"
"14394","1.4873675","1.4873675","1.4873675"
"14414","1.3072437","1.3072437","1.3072437"
"14426","1.4489157","1.4489157","1.4489157"
"14451","1.5449728","1.5449728","1.5449728"
"14463","1.6985291","1.6985291","1.6985291"
"14491","1.6602902","1.6602902","1.6602902"
"14508","1.483937","1.483937","1.483937"
"14520","1.5434102","1.5434102","1.5434102"
"14540","1.3106432","1.3106432","1.3106432"
"14565","1.4825282","1.4825282","1.4825282"
"14585","1.2737788","1.2737788","1.2737788"
"14597","1.6419795","1.6419795","1.6419795"
