"Step","Feb13_21-58-41_PPO - Reward / Total reward (mean)","Feb13_21-58-41_PPO - Reward / Total reward (mean)__MIN","Feb13_21-58-41_PPO - Reward / Total reward (mean)__MAX"
"11593","1.5518137","1.5518137","1.5518137"
"11613","1.5969377","1.5969377","1.5969377"
"11641","1.6252306","1.6252306","1.6252306"
"11650","1.6785022","1.6785022","1.6785022"
"11670","1.3301697","1.3301697","1.3301697"
"11690","1.3888385","1.3888385","1.3888385"
"11715","1.5165285","1.5165285","1.5165285"
"11727","1.4853108","1.4853108","1.4853108"
"11747","1.6540623","1.6540623","1.6540623"
"11772","1.4984235","1.4984235","1.4984235"
"11784","1.700919","1.700919","1.700919"
"11804","1.5880861","1.5880861","1.5880861"
"11829","1.491355","1.491355","1.491355"
"11841","1.4957304","1.4957304","1.4957304"
"11861","1.6448147","1.6448147","1.6448147"
"11878","1.640397","1.640397","1.640397"
"11898","1.7026525","1.7026525","1.7026525"
"11926","1.6421195","1.6421195","1.6421195"
"11935","1.6341467","1.6341467","1.6341467"
"11955","1.588194","1.588194","1.588194"
"11975","1.6680343","1.6680343","1.6680343"
"12000","1.4955885","1.4955885","1.4955885"
"12012","1.6860464","1.6860464","1.6860464"
"12040","1.6543181","1.6543181","1.6543181"
"12049","1.6036215","1.6036215","1.6036215"
"12069","1.7544173","1.7544173","1.7544173"
"12089","1.7241125","1.7241125","1.7241125"
"12106","1.6960521","1.6960521","1.6960521"
"12126","1.4056182","1.4056182","1.4056182"
"12146","1.5502598","1.5502598","1.5502598"
"12163","1.5552412","1.5552412","1.5552412"
"12183","1.7643224","1.7643224","1.7643224"
"12203","1.4147047","1.4147047","1.4147047"
"12228","1.4990029","1.4990029","1.4990029"
"12248","1.3766797","1.3766797","1.3766797"
"12268","1.3087853","1.3087853","1.3087853"
"12285","1.3720689","1.3720689","1.3720689"
"12297","1.6061594","1.6061594","1.6061594"
"12317","1.5914022","1.5914022","1.5914022"
"12334","1.3260946","1.3260946","1.3260946"
"12362","1.6357859","1.6357859","1.6357859"
"12382","1.6043595","1.6043595","1.6043595"
"12391","1.3182067","1.3182067","1.3182067"
"12411","1.6047901","1.6047901","1.6047901"
"12431","1.5809883","1.5809883","1.5809883"
"12456","1.7447972","1.7447972","1.7447972"
"12468","1.4473833","1.4473833","1.4473833"
"12496","1.5833361","1.5833361","1.5833361"
"12505","1.7253237","1.7253237","1.7253237"
"12525","1.4685885","1.4685885","1.4685885"
"12545","1.7329057","1.7329057","1.7329057"
"12562","1.5799619","1.5799619","1.5799619"
"12582","1.3453033","1.3453033","1.3453033"
"12602","1.4501963","1.4501963","1.4501963"
"12619","1.2890569","1.2890569","1.2890569"
"12647","1.6929091","1.6929091","1.6929091"
"12659","1.7266592","1.7266592","1.7266592"
"12684","1.678405","1.678405","1.678405"
"12696","1.3658553","1.3658553","1.3658553"
"12716","1.6847365","1.6847365","1.6847365"
"12741","1.6341794","1.6341794","1.6341794"
"12753","1.7237569","1.7237569","1.7237569"
"12781","1.6552854","1.6552854","1.6552854"
"12798","1.4859465","1.4859465","1.4859465"
"12810","1.590331","1.590331","1.590331"
"12830","1.6145424","1.6145424","1.6145424"
"12847","1.4968896","1.4968896","1.4968896"
"12875","1.4388767","1.4388767","1.4388767"
"12895","1.6736177","1.6736177","1.6736177"
"12904","1.4019811","1.4019811","1.4019811"
"12924","1.5877628","1.5877628","1.5877628"
"12944","1.2621461","1.2621461","1.2621461"
"12969","1.5773153","1.5773153","1.5773153"
"12989","1.5594319","1.5594319","1.5594319"
"13001","1.6307555","1.6307555","1.6307555"
"13026","1.5139866","1.5139866","1.5139866"
"13038","1.6444428","1.6444428","1.6444428"
"13066","1.7100025","1.7100025","1.7100025"
"13083","1.571087","1.571087","1.571087"
"13095","1.7373095","1.7373095","1.7373095"
"13115","1.6599683","1.6599683","1.6599683"
"13132","1.4453022","1.4453022","1.4453022"
"13160","1.69387","1.69387","1.69387"
"13172","1.5839367","1.5839367","1.5839367"
"13189","1.6645207","1.6645207","1.6645207"
"13209","1.542594","1.542594","1.542594"
"13229","1.6039556","1.6039556","1.6039556"
"13254","1.635481","1.635481","1.635481"
"13274","1.5501695","1.5501695","1.5501695"
"13294","1.72898","1.72898","1.72898"
"13303","1.6173375","1.6173375","1.6173375"
"13323","1.4035561","1.4035561","1.4035561"
"13351","1.3649669","1.3649669","1.3649669"
"13368","1.5569309","1.5569309","1.5569309"
"13380","1.6697464","1.6697464","1.6697464"
"13400","1.7466422","1.7466422","1.7466422"
"13425","1.5608271","1.5608271","1.5608271"
"13437","1.4898708","1.4898708","1.4898708"
"13457","1.4697664","1.4697664","1.4697664"
"13482","1.6820318","1.6820318","1.6820318"
"13502","1.5501922","1.5501922","1.5501922"
"13514","1.4100174","1.4100174","1.4100174"
"13531","1.5756096","1.5756096","1.5756096"
"13559","1.2402074","1.2402074","1.2402074"
"13579","1.6993669","1.6993669","1.6993669"
"13596","1.7705493","1.7705493","1.7705493"
"13616","1.6149443","1.6149443","1.6149443"
"13636","1.4553652","1.4553652","1.4553652"
"13645","1.6668537","1.6668537","1.6668537"
"13665","1.5490384","1.5490384","1.5490384"
"13685","1.5637084","1.5637084","1.5637084"
"13702","1.611338","1.611338","1.611338"
"13730","1.6678038","1.6678038","1.6678038"
"13750","1.4533421","1.4533421","1.4533421"
"13767","1.7301437","1.7301437","1.7301437"
"13787","1.5259658","1.5259658","1.5259658"
"13799","1.5380571","1.5380571","1.5380571"
"13824","1.5133114","1.5133114","1.5133114"
"13836","1.6932143","1.6932143","1.6932143"
"13864","1.7142274","1.7142274","1.7142274"
"13881","1.5932802","1.5932802","1.5932802"
"13901","1.7287477","1.7287477","1.7287477"
"13913","1.5148878","1.5148878","1.5148878"
"13938","1.627259","1.627259","1.627259"
"13950","1.6662682","1.6662682","1.6662682"
"13970","1.5860151","1.5860151","1.5860151"
"13987","1.6427264","1.6427264","1.6427264"
"14007","1.6963323","1.6963323","1.6963323"
"14027","1.3305731","1.3305731","1.3305731"
"14052","1.4802144","1.4802144","1.4802144"
"14064","1.7422235","1.7422235","1.7422235"
"14084","1.2959491","1.2959491","1.2959491"
"14101","1.588853","1.588853","1.588853"
"14129","1.3574644","1.3574644","1.3574644"
"14141","1.440506","1.440506","1.440506"
"14166","1.338337","1.338337","1.338337"
"14178","1.7164247","1.7164247","1.7164247"
"14198","1.650052","1.650052","1.650052"
"14215","1.6404895","1.6404895","1.6404895"
"14243","1.7109207","1.7109207","1.7109207"
"14263","1.2963964","1.2963964","1.2963964"
"14272","1.5394307","1.5394307","1.5394307"
"14292","1.4199936","1.4199936","1.4199936"
"14312","1.7531546","1.7531546","1.7531546"
"14329","1.5223634","1.5223634","1.5223634"
"14357","1.4875042","1.4875042","1.4875042"
"14377","1.6556424","1.6556424","1.6556424"
"14394","1.7504947","1.7504947","1.7504947"
"14406","1.5706828","1.5706828","1.5706828"
"14434","1.4840263","1.4840263","1.4840263"
"14443","1.3667295","1.3667295","1.3667295"
"14463","1.3865196","1.3865196","1.3865196"
"14483","1.4685453","1.4685453","1.4685453"
"14508","1.6439714","1.6439714","1.6439714"
"14528","1.3897989","1.3897989","1.3897989"
"14540","1.5694449","1.5694449","1.5694449"
"14565","1.6479515","1.6479515","1.6479515"
"14577","1.5981282","1.5981282","1.5981282"
"14605","1.5001277","1.5001277","1.5001277"
